"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5"
264728,297618,151294,231014,247,96196,2.59887334238082,3.44890489400988,3.54427566069807,4.0026109577512,4.10298075967211
253925,282656,17636,342,1927,62,2.72932242107138,3.13199237631743,3.158096602445,3.20755547798857,3.32582397690213
21530,24453,245429,1397,21058,21080,2.30375996173003,2.87573484272432,2.94000714830078,3.03926770738927,3.08579144549582
25915,169007,29628,249156,77096,32957,5.39821048812154,6.19828735564712,6.55570918827076,6.67502065885245,6.83587446507832
6999,75545,82370,19013,207586,25452,4.79764432630763,5.25427829269815,5.97044821114242,6.64569074498316,6.66905612805436
274886,286584,342,17636,32390,1927,2.6201508413429,3.30650724651652,3.4225831314286,3.43331508685847,3.48159234072669
59499,24194,17254,16591,264196,2025,3.15802381437068,5.2153571208117,5.34233517970502,5.35812448533516,5.41917420434606
17304,17434,15718,50834,18338,15671,2.39680922833929,3.06853270967184,3.17600831445879,3.77091551672038,3.77313619945733
36880,105152,3408,32957,19304,62557,3.65204899712734,3.82243909109847,4.02988462840036,4.04805841905908,4.24575596281828
60,266146,276107,106736,379,47591,3.16948632491566,3.30047463139687,3.55852484281702,3.94798427968396,3.97223264028009
15317,15817,19626,14624,17627,16980,2.87447746860132,2.87716720159878,3.05763111972902,3.08223821508134,3.10708114742408
3790,94792,163662,212,27564,10175,6.68200303136994,7.78323930148354,8.2119234427418,9.46497748444519,9.61610081174877
63394,76166,2906,36199,163662,2025,4.95860250019854,5.14549688188984,5.15396056398203,5.16820676218649,5.23222235162359
30458,20589,18502,22502,264276,18694,3.12319851878942,3.23049095643879,3.2403613157174,3.32150639790242,3.42129583024919
199010,126081,68231,4814,232423,59510,7.25920671643203,7.40429510540218,7.4328135458758,7.9111341491535,8.04974132869618
434,21262,856,491,247,254,3.20619270055487,3.53970801696021,3.79201052645223,3.90139432193536,3.99600489243996
23706,41058,23710,2747,17960,690,2.49409145416009,2.50050169916441,3.35862419037881,3.58526717362551,4.00892473585778
21078,33406,31540,30892,22235,21723,2.54747824823234,2.792363673128,2.98883651144449,3.28243919563178,3.31756592745062
315,2688,238757,249055,282481,21761,2.82409190406679,3.30355455861637,3.43230615559909,3.50743872592205,3.59085578305677
10256,5357,516,51211,15841,16993,3.70821289220122,3.81456744534784,3.84866855047259,3.85228408246781,3.91816673545214
549,73076,56428,17786,28455,529,3.62585906999627,4.47494065071282,4.56998514516506,4.75804428391411,4.78113208301762
47583,2773,2133,245429,21094,284793,2.42558365708838,2.62892962290854,2.8472030951481,3.21797936998487,3.33342282992364
14896,17275,409,19547,15513,169007,3.68889202586459,4.19516978362735,5.61278702375948,5.75680561984005,5.77213968269366
209162,2881,17053,15725,17961,301836,3.61993561306218,4.06565012910337,4.24996487601426,4.31059688675087,4.47922193237981
27442,825,16591,22509,778,19539,4.79703633807717,5.21575883682368,5.27674116385429,5.34211114222746,5.34564508928013
26502,20625,20612,11635,182,1848,2.63072905052782,2.65662927244622,2.94681859320459,3.00024726608168,3.04679329973116
245551,212217,249156,2781,15300,169007,2.28883277627389,6.19344982052785,6.66984809214917,6.79643728302373,6.861081187706
95920,546,15990,3408,21847,3371,2.43420150606969,2.55182252408604,2.9196829437187,3.44572139139944,4.58482408536461
16006,20058,22104,297656,18502,20864,3.1134923795987,3.17424079495389,3.21573245246493,3.46375206095355,3.49997362821655
17389,14811,720,19292,101569,15,2.43757051132839,3.26095273467831,6.70003219812058,6.76193325156101,6.97971545511332
19327,72,17779,322,2472,19343,4.22188914971473,4.73478308782689,5.58031756173199,6.65435083349905,8.1450710613163
18800,212,27564,76166,163662,50823,3.2206620978694,3.8956359030715,4.07456069645837,4.31188113951484,4.49524455356649
544,17275,3408,19547,2781,546,4.88651977356126,5.23977336349972,5.28957135690004,5.66697338529367,5.73568489538111
2863,16839,18351,15820,147,6459,3.02519236252442,3.37870150874804,3.87165809327675,3.91498786685199,3.99096174674934
3283,6516,26650,47356,27633,176133,2.96287226445032,3.09555064987249,3.26821389392843,3.32408358789902,3.34898799599966
22470,442,16983,20707,21061,20866,2.53519507960131,2.68314913337548,2.72336493345648,2.8321554438293,3.06146533460667
3542,2605,1019,207363,4702,175930,3.46692980164809,3.49356349254403,3.57581036317877,3.63292658690001,3.65347999881042
18662,21042,10547,24724,23638,678,2.68559682100075,3.11346950379377,3.42094638041904,3.50281236571281,3.55465207343109
3226,789,17434,18338,24023,61,4.74864912049047,4.75333921243405,4.82059047337453,4.86602286023246,4.9130789649805
4978,12464,2346,15300,18330,778,2.00066773747035,3.74416317929995,4.42649841806736,4.53362096812073,4.63884571881821
207498,29558,145177,15708,4898,4597,1.26616347165628,2.91014526264516,3.18452418012793,3.36034363041953,3.70850003065217
20656,45532,385,22802,2736,20849,2.31147096059502,3.0852819550382,3.32110846576447,3.45517637951709,3.48177848329252
221,15302,470,806,754,14515,2.32401334255954,2.33339884096183,2.46282240354456,2.77391635171807,2.82993121405272
89917,567,105152,1501,15513,19304,2.88672443834369,3.58663766188126,3.69062997701743,4.26690062055635,4.41791736118322
2420,2668,16993,97439,32896,19626,2.49700609041039,2.56345394089263,2.63217071288622,2.68763875912799,2.78254934980204
89783,19033,18330,32957,30445,105152,3.76544756624615,3.90141332338347,4.21892403263099,4.50560927322045,4.51894483118602
277488,30445,63495,32957,19033,20869,4.11003890443268,4.15060105213079,4.27189209128046,4.35488424235925,4.5081502658427
15514,32390,22000,15980,1927,22250,3.32107235087327,3.43450861720916,3.49260933907214,4.65624225881093,4.70955665838941
312459,249156,169007,567,36199,825,3.64003690847206,5.1057456369905,6.06361446176983,6.3019947297516,6.31119952822867
16614,2781,778,105152,12464,423,5.1659984054542,5.52609027617812,5.99437347033696,6.0136089370122,6.02066714411345
3352,16591,3371,778,3408,546,4.2069234574869,4.57147169716999,5.12470047725032,5.45930488284036,5.51847426993399
192520,296335,20603,287873,267456,18502,2.88410581967009,3.25483954378425,3.26009286317231,3.53261069139699,3.76107053329708
4586,50762,2781,3408,546,15300,5.17682152918751,5.52472513571004,5.94709311492973,5.97273432186046,6.02219410622165
23492,23514,2747,23710,17960,41058,2.84999070644823,3.26390098768674,3.43471764648323,3.72615335481878,3.8438348202245
49717,264196,2781,63495,825,15300,4.10143707644493,5.15191807123045,5.23126419993168,5.79084347254234,5.80941518394653
20576,277285,253902,274889,20606,69387,2.84795614007441,3.29895735665873,3.44919890653722,3.50307848756203,3.54184155516937
22218,15331,478,48607,22022,27977,2.4691841702261,2.52719574879272,2.56471970429463,2.6350768946718,2.64897606424777
18226,210759,618,18483,291554,24418,2.53083631471644,2.81453260744152,3.39919789361424,3.58576862285844,3.65860383920796
100065,77096,20869,266,2985,19033,4.33729696293931,4.5340477872651,5.12615175632996,5.18752985025796,5.68909049615004
12170,49372,48788,203748,203769,2662,6.33207974551797,6.57491499547496,6.91876293446576,7.48199332905994,7.54951933307278
18314,520,570,130099,343,224,3.3779997520636,3.39106661005019,3.4811584149054,3.50492667313183,3.55478164256403
3524,15675,282510,17584,15537,61499,3.35955232076099,3.72832928622675,3.86505464262069,3.90582639574706,3.96836746561438
18846,18831,21061,23155,8734,398,3.32229774227634,3.33620856807114,3.76711746890538,3.90253794139996,4.04353692419947
17258,50173,329,50843,426,2927,2.58334661518007,2.64206030077315,2.65091777487829,2.65255957180034,2.70881335664469
33752,63495,668,68213,18330,62557,3.41890619484125,3.78606986851404,4.46450288164047,4.61005051505268,4.62010742872188
2612,15300,264196,2781,3371,12464,5.61113679010439,5.75909059151088,6.05958022827927,6.40329274796663,6.50277250900265
24229,742,2345,16587,5868,74345,2.48246535955607,2.62276748528013,2.66008319062607,2.68885431144619,2.69134653765008
853,3907,17636,185180,2524,276323,4.16375510604521,5.70653516074723,5.8788102919473,5.90570223425451,5.95722531077327
5190,201,553,25226,2623,270417,2.05928250983617,2.25610198027538,2.3464054652389,2.36558202861218,2.75131136134795
47571,595,2780,48226,2832,89,4.84224032965296,4.90117275032929,4.92304410022967,5.20743561473339,5.35157390919634
245564,2781,212217,15300,264196,50762,4.80402090174139,4.970011574753,5.07868792551756,5.23865233482146,5.7114431857925
200,17312,22085,61,214795,16193,3.04583100826484,4.0028799284997,4.08603670389084,4.2800323902887,4.28388114000021
88167,18483,18019,856,59171,224073,3.07401151732605,3.28348296942002,3.41147362414779,3.43735316322415,3.47456419033214
925,63559,62546,66567,594,243563,2.78115840823837,2.83677943843977,2.94407617743147,3.11451297150686,3.1459947688632
19008,79881,50823,76166,212,163662,1.86195053957499,1.89293273533168,4.65333169192908,4.95825610816394,5.37309372936568
721,4622,546,3408,15990,54,6.94815663003249,7.4402983126666,7.69199534103972,7.7876203841629,7.83907885961763
14992,15519,214795,14391,803,17,1.75837097326094,2.89373552779629,2.96012447987119,2.96199582092528,3.13322309436054
236676,77096,20869,2985,32957,30445,2.11859734733956,4.06962286633424,4.77830787189254,5.24376781944151,5.50961486625498
737,14624,18341,17627,15519,18638,1.24657666410674,2.38308563579714,2.73443280623326,2.76870434815096,2.86132372014903
16339,16267,163,111,591,422,2.57250194203185,2.80080400937149,2.93663529752499,3.17093506923724,3.25346925075263
16161,941,5725,56428,16643,16647,3.29526920291025,3.44889055096469,3.61203994978644,3.65384178106656,3.69771662541496
603,291554,22251,618,69387,1796,2.77389968856381,3.22171948914423,3.26197631756594,3.35334992138294,3.41305236516932
10147,16264,188233,16796,72269,16475,3.82429728704359,3.83930461477584,3.93960474403079,4.00664288860685,4.04269911676845
299144,282510,789,18338,16193,17434,3.01558861848178,3.51886633918288,3.98033053355823,4.03489178897021,4.08712639475767
88178,32957,668,77096,264292,63495,4.232636509653,4.95261319693492,4.97450266761186,5.10629961741058,5.16061990845892
267483,4558,145177,126,14702,407,1.47406165389697,2.75125280218026,2.9192502053709,3.01581272405679,3.04922218624166
202126,22017,20852,461,72208,520,2.60731590538958,2.83287435718558,2.85080202449765,3.30263657416308,3.49930851755763
346,499,18338,3299,348,16053,4.93737044372238,5.37386881226731,5.50612051363277,5.50727415220231,5.69132571861153
205994,778,169007,567,16591,423,6.7628314967578,7.12968531227192,7.60498191527029,7.61240766024292,7.62072402326717
38623,38602,2916,266,30445,2025,4.77339666058743,7.90175937254664,8.0752023282412,8.34186217462998,8.69512088148093
540,515,18324,17,290650,15671,3.04480225086187,3.24237826843911,3.32305599831978,3.33214650598968,3.34049374725078
20270,32957,77096,409,15513,19547,3.27571245048614,4.52920787782156,4.72960044473895,4.83852892528261,4.91620988508023
75499,249156,169007,212217,15300,77096,6.19438128486169,7.19226428473769,7.69188440041387,8.19714088999512,8.3156230723718
184976,478,22481,45184,50173,329,3.01676484284454,3.10499066972919,3.35606509146072,3.37761728578658,3.47722617978453
128105,14310,266085,6164,224384,14313,5.15933873326169,5.86603962496341,7.06338417483709,7.7493437693174,7.75628316809797
20073,20600,2351,553,66567,20833,3.01859440916159,3.04584589012336,3.14996507970049,3.22219262769009,3.24438976152397
11314,174,2524,444,36261,3907,4.06860656175172,5.38695748618615,5.75988918943208,6.17611780160229,6.2554226760204
17938,17950,141097,18651,105152,49035,5.78451447635031,5.86064282460333,5.99416995212606,6.41791194944324,6.44955383463791
18819,20273,18638,189,771,15519,2.68752277266064,2.85970775576278,3.09744830505753,3.35910270322822,3.39732648110718
28431,271680,18799,19574,22686,168946,3.32538900892884,3.39773356785849,3.57551846499649,3.63165478850006,3.676006580478
21717,484,26,2529,200162,69455,5.04688404421299,5.63404061805336,5.87467994663626,5.96718405674259,6.00799451308127
760,420,18808,1042,343,17584,4.13531837970239,4.25012687304051,5.03196969441557,5.47635453947761,5.52306612177047
2445,440,297,572,398,30754,3.83910802127823,3.89850167439832,4.53171685565863,4.59039555684638,4.63524504572814
32112,20604,51194,789,22009,21051,3.04451273453815,4.44782715606987,4.61804026276762,4.84488717160327,4.88742938191402
21487,19063,2573,2147,265,267,1.84291493745957,3.76388240283245,3.81089824543378,3.81937504085343,3.98712683295245
17407,286584,106736,122710,218974,21778,4.57718887859118,4.72861997153117,4.76201552056813,4.8046052149379,5.0511462335392
15313,85645,21490,16330,448,15972,2.59640517717,2.63774721323186,2.76916194945037,2.8747824685652,2.99905678328242
15666,48453,17776,37744,14985,806,3.66336210836267,3.67831819309913,3.78634191071919,4.09505631873288,4.27084216702478
24450,683,1397,21975,21744,101129,2.89542977356711,3.35382673531072,3.37123780037852,3.64392566136007,3.66308577128912
20825,249156,169007,266,567,18330,5.34452750273921,6.10424976347234,6.42888036272908,6.73893875453064,6.85017533537939
225923,194689,17786,32622,19063,342,5.35531982837233,5.37915767572954,5.47475021629047,5.53467963952937,5.59548529321482
28680,20604,11792,21051,51194,21055,3.17330039449608,3.85513512428851,3.91349677348726,4.04081430999232,4.22644974136258
23423,203748,203769,49372,49366,2662,3.68394453285308,5.25337605998302,5.73916513576287,6.09405362494423,6.29890693555945
4548,75545,5956,207586,19013,9313,4.35987930476746,4.7034484053981,4.84740663407876,5.86868409740706,6.07508217520685
2827,778,423,41,15513,409,3.69600305815771,3.75984005955902,4.32067260725604,4.56652551870921,4.68542354950717
5628,330,591,22014,27633,207363,2.30306540239539,3.68833777604097,3.6932348319382,3.88471289767484,3.88526378686955
18648,18828,10547,33698,23193,18463,2.47226218022865,2.69537516279924,3.08760290626621,3.12196816924864,3.16233556915017
3462,76166,169007,3459,22509,264196,4.87809572990008,4.9590904676773,5.01871884632746,5.29230310581672,5.54207327700616
7039,75545,9313,19013,5956,103947,4.18917329993951,4.26370545498488,4.35310850357922,4.4302611431944,4.83782696120276
3849,191168,9313,19013,5956,25452,4.59701846871587,4.69015352148846,4.7370933182481,4.87874100862142,4.89167463819398
14699,14701,913,18339,17190,18836,2.34432501519056,2.42895615403891,2.64960272407577,2.87623924959621,3.27386393483377
19040,20612,18823,264100,20833,21102,3.68162134943592,3.86064593329634,3.87843741910032,3.94568351631677,3.98297532912814
61475,6898,2985,1501,19033,36199,3.03211502322186,3.98936957956221,4.21342448109866,4.27151127470185,4.57402135439132
36231,4061,2000,461,30743,16983,1.85830334625563,2.6491033932027,3.06025170547666,3.27586920190364,3.52535276089674
16982,771,14392,14624,126,97439,2.84148478467825,2.86659791152694,2.88593572313687,2.89136317210072,2.93050029981021
16806,14985,2640,461,22017,17776,2.16936171759315,2.20289786526713,2.28121854679161,2.60617208380345,2.6682045207793
21116,29628,15300,30445,2781,20869,3.80328593606347,6.24398228645999,6.49364778750041,6.61617413727505,6.73246308666113
16446,19915,8743,32336,15813,892,3.87401968307837,4.3648712143789,4.37663945841717,4.507178850363,4.54279543662738
