"id","vecino_1","vecino_2","vecino_3","vecino_4","vecino_5","dist_vecino_1","dist_vecino_2","dist_vecino_3","dist_vecino_4","dist_vecino_5"
2476,735,2821,623,16993,15675,0.0969844638096238,0.0986391419180459,0.106577730679884,0.118697544187369,0.124566178470636
221801,73243,284793,75545,151328,491,0.0789193983071807,0.0826288725538758,0.0851645627580797,0.0893809290802323,0.0941190120298787
266146,131708,1413,2669,15821,265,0.0493099866824892,0.121477985494526,0.121977476999321,0.131543788252881,0.133418232263075
21080,151328,19320,284793,683,27977,0.0803554582312017,0.0954950401923739,0.104065503572702,0.104580562048447,0.109834989639933
69387,228666,284793,5208,22686,5398,0.0084237909866043,0.0587883449393283,0.0762121476985691,0.0774099668024235,0.08142518036636
16454,3457,225873,23638,19574,44955,0.0504600505718747,0.112835052594241,0.119506418556488,0.124469012815944,0.128293789552924
19055,45862,16165,194568,138836,21789,0.114121121042287,0.126427231792729,0.133130034611013,0.133991915148158,0.134263777298953
322,24937,30775,289160,295259,1816,0.154064779533057,0.30952409103989,0.322947424923786,0.327061886670961,0.331442867927898
18483,618,24418,22686,5208,16267,0.0679945397153048,0.0895025330698872,0.0920317064470564,0.0921655702860867,0.0975792131221602
1168,274889,22502,71164,21093,151152,0.0990195422385896,0.111610193642812,0.12924203682979,0.131546818413333,0.131766628009922
245649,41052,185180,23153,3907,110,0.156373387028571,0.178143857363018,0.214421306561818,0.247931354899423,0.302551768402083
2826,131708,61499,2590,23657,25840,0.159389511862344,0.16562166162789,0.166330542351782,0.167122293134659,0.173339022974512
27086,217447,16475,47631,26148,36326,0.0656462940823292,0.0735495029856828,0.0901988046826054,0.0903972989051452,0.0904058309744062
210790,274753,27972,18129,22316,22481,0.0941165087957766,0.101346955756837,0.109079295950773,0.109580906275359,0.120320247050704
19292,14811,24937,69518,101569,17389,0.327133267052044,0.369998968077476,0.37244934512233,0.425032751897085,0.473746600576371
22,713,228,21496,830,20628,0.220546453675409,0.224509958113227,0.228993420045795,0.231289201297578,0.251172731570025
465,46057,176133,157188,20593,238757,0.121555706563162,0.129272660945712,0.139907574438816,0.14693002075099,0.149639135828453
876,32390,18348,17584,16980,518,0.0674338875522509,0.102557761976419,0.111279580126845,0.125554430344764,0.132745538257835
286574,51545,4981,19554,279,14194,0.0634108761063558,0.0854609797467413,0.104497830100967,0.122271121189637,0.131322180625846
20794,15982,258547,505,257,196,0.0542630687856474,0.0543221511404151,0.076176704799037,0.0829467026946651,0.0850390954066358
46333,23656,4876,48759,296510,30754,0.0648666520486777,0.0804073846897015,0.113927166440219,0.113938624652549,0.119074632890728
18337,217447,431,17854,3663,47631,0.0845761283242004,0.0908212056029628,0.0965885792150294,0.0990472976576473,0.102449078477182
258560,16986,10682,44920,40982,482,0.0362127827629545,0.121838727856123,0.138864471836982,0.162508835926764,0.165671600351564
23640,7013,17434,18341,16572,16974,0.0866305548385297,0.0952168825667055,0.107408957093753,0.109778978204648,0.11245435857746
474,101569,69518,14811,708,30775,0.197022293249083,0.200332020177175,0.254426500648891,0.271331127178942,0.299077978568179
20254,21262,46057,19310,20288,238757,0.0518445677661839,0.0549078913531748,0.0724977750042175,0.0855387199854969,0.0857035756600654
5239,209089,15401,108,58249,21789,0.138880103993222,0.139551987211519,0.146712851622955,0.160819982467986,0.162294444302027
197,249124,9313,21776,25811,294067,0.0680205432364113,0.0737773625963662,0.0756007545698373,0.0793250528299429,0.0836604223009208
20854,23656,4876,296510,9568,25269,0.0323042744954673,0.0693345658324035,0.0891348537701247,0.105250428550615,0.113167012437015
480,23638,182,295259,270417,19552,0.0740559818093928,0.0781711093722962,0.0802473968389421,0.0850144122761623,0.0958162900799038
60,405,131708,2732,85794,16262,0.0333473977065146,0.116195397586376,0.128892746993683,0.128893428437398,0.129230398911061
66399,78364,448,84856,83098,21495,0.105423207668594,0.105651608398193,0.105833998382925,0.108222185092949,0.111998003164082
48488,290650,3527,754,15302,17627,0.0831188139321519,0.0850678814537067,0.0861166312380662,0.0874630913413495,0.090404204259205
11635,20612,678,75602,31562,47816,0.0607022698214101,0.0646531516569255,0.0788328413496863,0.0818814226827591,0.082137280347243
823,442,924,447,19554,51545,0.160713196024306,0.175130221220065,0.187113429057167,0.192345244046405,0.192439797961172
27749,15820,15969,311,299144,83,0.127707398967387,0.132382560930618,0.17739199763589,0.195152092983585,0.203251267415811
19338,22802,267,20159,292,250392,0.0988369769884472,0.0990045820963109,0.0995605694675623,0.101588630999122,0.103190358166305
289300,543,463,14391,128290,214795,0.146913856765842,0.151780598685839,0.153831906149392,0.156524967340968,0.161180221378912
1172,128,47816,47975,20314,31570,0.0516289330531557,0.0524837677552389,0.0559641650627639,0.0599341615214529,0.0605489968567074
200699,21119,89,284990,8743,42824,0.0489480105767577,0.0737321107459971,0.0759101425132306,0.0774089829460489,0.0806180236766815
10813,19557,23428,19588,250399,20314,0.0466479216989796,0.0585216848332457,0.06863530378995,0.0723208003657098,0.0764124396557255
50845,18338,19003,83,3299,301864,0.103274729675949,0.139913553307304,0.141305971249674,0.141615098169361,0.14181450360339
325,18338,141,83,19003,214795,0.12029555828954,0.124292378136103,0.141408707179598,0.144333325615535,0.153877262498735
249016,299243,253902,503,278352,44268,0.0254865914096953,0.087936389531319,0.0906375005091018,0.0933823309844578,0.106670659542174
4073,277285,5956,71164,21093,234572,0.0328518849463613,0.0718030191100296,0.074940318045115,0.0773330139811205,0.0884298028373567
106736,22287,2762,213614,18125,22234,0.0623423518736615,0.121423892351666,0.12719962152524,0.150653304395063,0.151572819861753
26502,185320,157188,4746,19557,176133,0.0738340572675025,0.0833012604811356,0.0843029061869689,0.0860287864243856,0.0880085773185755
18352,59171,295282,5731,2133,282481,0.0666415759595546,0.0835740493493768,0.0840856147546275,0.0965092973510464,0.097974679356274
185311,22333,264,15331,3931,16264,0.0413828246489458,0.0579948961089787,0.0594213986240874,0.0642156364288435,0.0778834557853046
5762,22316,258547,15982,505,274753,0.0836687697409628,0.0938580465661371,0.0983613529398906,0.113988263820853,0.115768699004279
15725,145177,16494,17053,29558,207498,0.102651575897387,0.104797327106406,0.111573962016308,0.115321335990297,0.115632851311492
200,192,214795,29165,19003,803,0.118691181314976,0.132180855624557,0.136664019959705,0.137548739148342,0.139714639910047
14992,803,19003,141,380,15519,0.0853806201631805,0.116139716776946,0.12709703154077,0.128034637435556,0.128060593768756
