"customer_id","monto_promedio"
188304,22154
188347,66377.8409090909
189693,46251
189706,12378.73
191056,44262
191148,67771.2025
191164,52918.3633333333
191168,59225.4057142857
192520,47646.8
192791,10400
192886,26639.9466666667
194568,16828.5
194689,13900
194746,22050.6666666667
197022,34276.4133333333
198927,42265.775
199010,38603.7657142857
200162,53018.3
200445,21349.945
200699,9140
202124,20916.8
202126,40631.8333333333
202268,82186.58
202359,26274
202388,76222.4675
203748,102812.154615385
204704,56545.6
205994,50351.3
207307,49734.42
207363,38778.65
207369,55904.96
207498,140288.519090909
207538,45239.76
207601,12304.26
207607,11181.6
207629,112202.5
209049,18470.1125
209089,43067.4166666667
209156,29894.29
209162,63850.7525
209254,36624.83
209355,58000.9133333333
209357,25138.73
210759,9897.00333333333
210790,15447.2
212217,37917.6
213614,115714.7
214795,87053.4566666667
214799,12474.1
216211,19404.5
216271,22895.21
216370,60648.3
216371,53004.91
216522,73774.85
217447,78111.6766666667
217461,16578.2
218826,17811.2
218974,14941.35
220048,111247.92
221801,21610.8
223996,57484.5
224060,63550
224073,29133.02
224115,5040
224256,57308.334
224287,57143.5
224384,60117.3
225873,18566.075
225913,146253.997142857
225923,19737
226077,25171.2866666667
227278,17706.3333333333
227307,39100.5
227390,45985.79
228666,62662.5
231014,20605.09
231076,5078
232423,37936.2666666667
232440,41515.915
232646,12806.47
232700,57441.1133333333
232947,29365.8
234572,35218.96
234794,28235.3333333333
234816,45561.6866666667
234862,16176.365
234892,29535.32
235043,34973.94
236631,36916.7733333333
236676,34769.6066666667
236836,20514
236850,24374.25
236925,82377.195
236982,44037.882
237218,122776.266666667
237222,37210.645
238618,40744.8533333333
238757,24221.52
241665,53741.8328571429
242041,21112.5
243649,52603.125
245364,45041.59375
245429,25503.7133333333
245551,17640
245564,78896
245649,15746.34
247295,50643.32
247497,25481.36
247562,17331.6
248986,19147.5
249016,23713
249055,48834.8
249094,11186.88
249124,24145.0833333333
249156,13195
249957,40186.65
250392,69849.375
250399,33667.445
250404,19051
251900,80987.4866666667
253818,13939.2
253852,26524.06
253902,19619.85
253925,24701.14
255688,27835.8475
257283,26468.375
258547,14584
258560,21333.2
258628,13740
259360,60484.25
261873,79813.02
262848,93322.72
264100,56052.49375
264254,154217.47
264265,30174
264271,55983.55
264276,31283.2
264292,98389.82
264728,21210
264793,23642.06
264835,22944
266085,18196.54
266089,46920.795
266146,44477.28
266164,57353.0633333333
266301,8069.66666666667
267456,93470.15
267544,71776.8866666667
268665,71139.34
269175,35628.675
270295,27000
270380,50555.5
270417,49996.775
270425,37042.1
270450,5785.54
270459,80201.5
271680,55364.06
271705,47640.56
271801,84763.24
272506,28856.64
274753,8988
274886,24747.72
274889,13534.02
274932,26444.96
274983,26167.5
275917,53284.605
276047,27718.84
276107,10260
276186,12530
276295,75503.885
276323,20056.72
277285,29498.48
277447,64647.93
277488,83438.79
278352,64995.345
278510,22381
278882,34200.05
281145,8558
282327,17252
282481,21209.99
282488,56746.67
282495,50600.5333333333
282509,56128.5
282510,27613.655
282629,29461.645
282656,21973.2
284793,71122.67
284974,21070
284977,25874.68
284990,56800
285519,15285.5
286558,99204.413
286574,40545.6
286584,58380.5
287778,20627.5
287857,40110
287873,7200
287959,41915.68
289117,8106
289160,16169.5
289213,15980
289300,12117.5
290650,25024.3833333333
291554,32886.5
291560,41236.57
291906,35973.65
292006,144452
292221,23950
292935,37201.845
293013,8572
293024,40038
293080,13056
294067,6816
294122,32970
295107,113301.875
295259,37150
295282,17318.18
295299,154814.6
296335,20040
296510,133644.6
296524,39305.805
297468,18105
297570,50427.62
297618,16840
297629,18826.43
297656,28482.2
297774,90977.38
298063,26404
299144,62301
299243,34580.27
300421,21252.8
300535,35800
301864,6170
301973,73482
303228,58451
308246,19194.44
311159,53600
312459,75333
