"id","lat","lon","geometry","estaciones_servicio_200mts","estaciones_servicio_1000mts","subtes_200mts","subtes_1000mts","id_rc","porc_nbi","hacinamiento","densidad_pob","porc_mujeres","porc_varones","uni_privada_200mts","uni_publica_200mts","uni_privada_1000mts","uni_publica_1000mts","estadios_200mts","estadios_1000mts","river_1500mts","boca_1500mts","clubes_200mts","clubes_1000mts","tienda_mas_cercana","escuelas_cercanas_200m","escuelas_cercanas_1000m","paradas_cercanas_200m","paradas_cercanas_1000m","everdes_cercanos_200m","everdes_cercanos_1000m","hay_bicicleteros_200m","hospitales_cercanos_200m","hospitales_cercanos_1000m","distancia_al_hospital_mas_cercano","parroquias_cercanas_200m","parroquias_cercanas_1000m","comuna","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado","producto_1","producto_2","producto_3","producto_4","producto_5","categoria_1","categoria_2","categoria_3","categoria_4","categoria_5"
"bytearray(b'Z(F\xdeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5851526,-58.4237553,"POINT (-58.4237553 -34.58515260000001)",0,2,0,3,1285,0.0111731843575419,2.02793296089385,425491610.620417,0.548209366391185,0.451790633608815,0,0,1,0,0,0,0,0,0,3,119.56671401592,3,47,3,107,0,11,1,0,0,1784.97074677617,0,3,14,0,24,10,0,3,0,1,0,20,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798005888","350691640707735","7793147009175","7798119220015","4067700015068",194,9,197,0,0
"bytearray(b'z\x01\x07\x08g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5925577,-58.4215937,"POINT (-58.42159369999999 -34.5925577)",0,4,0,0,1361,0.170212765957447,2.18912529550827,188608093.003584,0.51511879049676,0.48488120950324,0,0,2,2,0,0,0,0,0,4,154.219769083891,3,46,1,86,0,8,0,0,0,1082.9542366205,0,3,14,0,35,4,0,4,0,3,0,28,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7791813555049","7792798002788","7793147118822","7792798004652","7791813423072",194,5,195,3187,48
"bytearray(b'z\x01\x07\xc7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6187383,-58.3984847,"POINT (-58.3984847 -34.6187383)",0,5,0,5,2107,0.0345821325648415,2.31412103746398,500599692.739066,0.567870485678705,0.432129514321295,0,0,1,1,0,0,0,0,0,1,60.8152069169966,0,74,4,138,0,11,0,0,1,728.812270266811,0,3,3,1,24,9,0,0,0,4,1,20,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"7796073001107","7790206006106","7790895000997","77965295","7792798779277",55,5,194,57,9
"bytearray(b'Z\x08c\xeeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.631302,-58.472581,"POINT (-58.47258100000001 -34.631302)",1,5,0,1,2898,0.367697594501718,2.33676975945017,154499559.250565,0.517647058823529,0.482352941176471,0,0,1,0,0,0,0,0,0,2,48.6378845241273,1,37,17,90,0,3,0,0,0,1023.84878391224,0,2,7,1,18,12,0,3,0,0,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7798119220015","7792798003624","7501064199847","7793147570606","7793147570934",194,9,5,195,4
"bytearray(b'Z\x08d_g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6115376,-58.3939491,"POINT (-58.39394909999999 -34.6115376)",0,1,0,5,1991,0.0879828326180258,1.99141630901288,535139531.585075,0.542025862068966,0.457974137931034,0,0,10,2,0,0,0,0,0,3,12.4840645630224,7,90,8,175,0,5,0,0,0,1511.64052313942,0,4,3,2,35,11,0,3,0,2,2,30,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798005888","7793147118822","7792798003761","7793147009199","7791843008294",194,195,197,4,5
"bytearray(b'Z\x08W`g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6093387,-58.3943514,"POINT (-58.3943514 -34.6093387)",0,0,1,6,1980,0.167721518987342,2.22784810126582,384572771.113659,0.552556818181818,0.447443181818182,0,0,14,2,0,0,0,0,0,3,144.419591135046,1,89,8,172,0,6,0,0,0,1809.2815169406,0,4,3,1,36,5,0,3,0,2,1,31,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798012947","7791813426189","7792798001712","7792798002337","7792798002788",194,5,195,0,0
"bytearray(b'Z\x10.\xd7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6097836,-58.3988374,"POINT (-58.39883740000001 -34.6097836)",0,2,1,7,1986,0.121495327102804,2.11214953271028,520966721.593526,0.579646017699115,0.420353982300885,2,0,8,1,0,0,0,0,0,3,168.584499521837,0,86,11,213,0,1,1,0,0,1604.1327103396,0,2,3,1,31,7,1,3,0,2,0,26,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"7790036000329","350691640707735","7790290001193","7790577043601","7792798003761",195,4,194,197,0
"bytearray(b'Z\x10.Fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5918453,-58.423892,"POINT (-58.423892 -34.5918453)",0,4,0,0,1358,0.135135135135135,2.14987714987715,214956470.109539,0.518857142857143,0.481142857142857,0,0,0,0,0,0,0,0,1,3,152.239165074349,1,45,6,82,0,7,1,0,0,1353.72960322423,0,4,14,2,30,4,1,3,0,1,1,26,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798005888","7790290001193","7792798001712","17794450090499","7790290101602",194,197,195,55,0
"bytearray(b'Z\x10/Ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5611169,-58.4894483,"POINT (-58.4894483 -34.56111689999999)",1,3,0,0,827,0.00626959247648902,2.66457680250784,82857453.8481881,0.542352941176471,0.457647058823529,0,0,1,0,0,0,0,0,0,7,144.836929272021,6,22,4,55,0,33,1,0,0,2113.00572772344,1,2,12,0,12,2,0,1,0,1,0,10,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"7792798005888","7798119220015","7790895000997","7792798001927","7792540260138",194,9,5,32,195
"bytearray(b'Z\x10+\x8dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.610754,-58.397133,"POINT (-58.39713299999999 -34.610754)",0,2,0,4,1993,0.014018691588785,2.23364485981308,318988980.467788,0.51673640167364,0.48326359832636,1,0,9,2,0,0,0,0,0,3,78.0830197428384,3,78,3,171,0,2,1,0,0,1653.253832939,0,2,3,2,34,5,1,4,0,2,1,28,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798003587","7792798001927","7792798001965","7792798002528","7792798003563",194,196,9,4,195
"bytearray(b'Z\x18@&g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5906865,-58.4354372,"POINT (-58.4354372 -34.5906865)",0,4,0,0,1270,0.0306122448979592,2.5,189260802.707853,0.556462585034014,0.443537414965986,0,0,0,0,0,0,0,0,1,6,21.1877258788487,5,46,6,81,0,7,1,0,0,2226.41558814846,0,2,14,2,23,5,0,1,0,0,2,22,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"755935314348782","7791843008294","5553232225000","7790895000997","7790895005312",5,194,195,55,4151
"bytearray(b'Z\x18<\x0eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6113457,-58.4053431,"POINT (-58.4053431 -34.61134569999999)",1,6,0,7,2019,0.12303664921466,1.97643979057592,176154005.007914,0.517880794701987,0.482119205298013,0,0,5,2,0,0,0,0,0,1,64.1501864933731,4,63,13,192,0,7,1,0,1,977.300848897456,0,3,3,1,30,10,1,5,0,2,0,23,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"7792798004652","7792798005888","7798119220183","7792798003761","7798119220015",194,9,5,195,197
"bytearray(b'Z\x9c\xb7\xbeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6200075,-58.3918807,"POINT (-58.39188069999999 -34.62000750000001)",0,3,0,3,2089,0.0551948051948052,2.39935064935065,430735270.013159,0.556156968876861,0.443843031123139,0,0,2,1,0,0,0,0,0,2,105.646391889316,0,75,13,149,0,13,0,0,1,439.286265638512,0,2,3,1,27,15,0,0,0,2,1,25,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798009671","0","0","0","0",194,0,0,0,0
"bytearray(b'Z\x9c\xc7\x12g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5769295,-58.4885346,"POINT (-58.48853459999999 -34.5769295)",0,2,0,2,769,0.00763358778625954,2.32315521628499,292822624.671345,0.565169769989047,0.434830230010953,0,0,1,0,0,0,0,0,0,1,146.248069573751,5,45,5,77,0,22,0,0,0,2401.84301590999,0,4,12,1,22,6,0,3,0,1,1,18,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798001293","7790577002165","7622300864958","7798119220183","7790290001179",194,195,9,54,197
"bytearray(b'Z\xa4\xbf\x7fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5821736,-58.4958458,"POINT (-58.4958458 -34.58217359999999)",0,3,0,0,836,0.0958904109589041,2.56712328767123,128423548.606902,0.518676627534685,0.481323372465315,0,0,1,0,0,0,0,0,0,2,78.1030622808633,0,24,1,67,0,7,0,0,0,2843.86974283183,0,4,12,0,16,3,0,1,0,1,0,14,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7798062548679","7792798009572","7790070507099","7790070507112","7790290001254",194,3,58,197,195
"bytearray(b'Z\xa4\xc2\xabg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.622979,-58.3969539,"POINT (-58.3969539 -34.622979)",0,5,1,5,2111,0.161157024793388,2.52066115702479,316932069.101253,0.526229508196721,0.473770491803279,0,0,0,1,0,0,0,0,0,2,35.3453286156465,11,63,5,135,0,18,1,0,1,323.698013733002,0,1,3,1,25,7,0,1,1,3,0,21,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798001927","7792798001965","7792798003563","0","0",194,0,0,0,0
"bytearray(b'Z\xac\xcc\xe0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5819025,-58.4989987,"POINT (-58.49899869999999 -34.5819025)",0,3,0,0,835,0.0202312138728324,2.5635838150289,150377181.791281,0.556933483652762,0.443066516347238,0,0,1,0,0,0,0,0,0,3,107.343824032483,0,29,5,68,0,9,0,0,0,2788.50590127621,0,3,12,2,16,1,0,1,0,1,2,14,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790290101602","7790290001193","7798159947996","7790520009494","7790520009500",197,195,158,0,0
"bytearray(b'Z\xac\xcf\x84g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.585981,-58.4067697,"POINT (-58.4067697 -34.585981)",0,3,0,2,1778,0.00497512437810945,2.03482587064677,613295718.888895,0.591687041564792,0.408312958435208,0,0,0,1,0,0,0,0,0,0,166.666352167438,0,53,2,117,0,14,1,0,3,490.962041318696,1,3,2,1,34,3,1,7,0,4,0,23,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798001927","7792798001965","7792798003563","7792798003587","7792798001712",194,0,0,0,0
"bytearray(b'Z\xac\xd0\x08g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6344335,-58.4836193,"POINT (-58.4836193 -34.6344335)",0,4,0,0,378,0.0958904109589041,2.15068493150685,354123143.274986,0.55796178343949,0.44203821656051,0,0,0,0,0,0,0,0,0,4,0,3,50,8,90,3,15,0,0,0,2097.0129222843,0,1,10,2,17,5,0,1,0,0,2,16,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"7622210812742","7622210812902","7790206006120","7790895000218","7790895067587",4,5,55,8,0
"bytearray(b'Z\xad\xc9a\x96EEz\x89\xd2\xff\xc5\xa00\x82\xfd')",-34.5954697,-58.4867375,"POINT (-58.4867375 -34.5954697)",0,3,0,0,1728,0,2.81967213114754,6771798.87872856,0.529069767441861,0.47093023255814,0,0,0,1,0,1,0,0,0,4,304.544744525842,0,14,0,40,1,8,0,0,0,1299.28694314165,0,2,15,0,10,0,0,2,0,0,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7793147571283","7790895006715","7792360072447","7790206016006","7795735000342",194,55,5,48,3
"bytearray(b'Z\xb4\xe7\x98g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5811729,-58.4993789,"POINT (-58.4993789 -34.58117290000001)",0,3,0,0,833,0.00261780104712041,2.59947643979058,134052675.075216,0.522658610271903,0.477341389728097,0,0,1,0,0,0,0,0,0,2,107.343824032483,0,28,4,60,1,9,0,0,0,2855.86822668087,0,3,12,0,15,1,0,1,0,1,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790895000997","7790895067570","7790290001193","7790272001036","0",5,197,71,0,0
"bytearray(b'Z\xbc\xdb/g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6228133,-58.3950509,"POINT (-58.39505089999999 -34.6228133)",0,4,0,4,2101,0.211920529801325,2.49337748344371,371580990.997115,0.533864541832669,0.466135458167331,0,0,0,1,0,0,0,0,0,1,51.0438530664048,2,60,4,142,2,16,1,1,1,110.686338992654,0,1,3,2,27,8,0,1,1,2,1,24,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798005888","7792798012923","7501064199847","7792798010905","7792798011254",194,9,197,195,6
"bytearray(b'Z\xbc\xdd\xcfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5678656,-58.4896726,"POINT (-58.4896726 -34.5678656)",0,2,0,1,791,0.0183066361556064,2.59267734553776,147387296.097488,0.52603706972639,0.47396293027361,0,0,0,0,0,0,0,0,0,8,19.6474918203288,2,40,3,63,0,11,0,0,0,2104.57991743933,0,4,12,1,19,5,0,2,0,0,1,17,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7793147009175","7792798005888","7501064199847","7790957000538","101310918427966",194,195,56,50,82
"bytearray(b'Z\xc4\xdfQg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5985913,-58.4286784,"POINT (-58.4286784 -34.5985913)",0,3,0,1,1672,0.017910447761194,2.08059701492537,401213143.812046,0.513629842180775,0.486370157819225,0,0,1,3,0,0,0,0,0,3,84.6140655019421,0,51,3,118,0,5,1,0,0,1252.09117435548,0,3,15,1,36,5,0,2,0,1,1,33,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798001927","7792798005888","9002490100070","7622300833909","7622300864934",194,5,9,197,53
"bytearray(b'Z\xcc\xe8\x1fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.622934,-58.391241,"POINT (-58.391241 -34.62293400000001)",2,5,1,3,169,0.177272727272727,2.32727272727273,90767785.6027904,0.55859375,0.44140625,0,0,1,1,0,0,0,0,0,2,49.5575176638274,1,67,11,156,2,14,0,0,2,315.697853582217,0,0,1,2,30,10,0,1,0,2,2,27,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"7795735000328","77900883","0","0","0",48,385,0,0,0
"bytearray(b'z\xcd,\xe7g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6540546,-58.4839447,"POINT (-58.4839447 -34.65405459999999)",0,3,0,0,3360,0.0282131661442006,2.97492163009404,108892820.207046,0.506849315068493,0.493150684931507,0,0,0,0,0,0,0,0,1,3,174.525802780628,0,16,2,65,1,27,0,0,0,3588.08782366317,0,1,9,0,10,2,0,1,0,1,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7501064199847","7792798003761","7790895000997","5553232225000","7790290001193",194,5,9,197,195
"bytearray(b'z\xcd\x7fxg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5787746,-58.4124975,"POINT (-58.41249749999997 -34.5787746)",0,1,0,1,1306,0.0123456790123457,2.22530864197531,645016336.460221,0.556171983356449,0.443828016643551,0,0,0,1,0,0,0,0,0,1,72.6713778785954,4,31,0,112,0,25,1,0,1,701.100351340443,1,3,14,0,22,8,0,7,0,2,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798001965","7792798003563","7792798008551","17794450090499","7790577002165",194,195,197,0,0
"bytearray(b'z\xcdk\\g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5855144,-58.4127303,"POINT (-58.41273030000001 -34.58551440000001)",0,0,0,2,1416,0,2.43421052631579,717911531.112643,0.533333333333333,0.466666666666667,0,0,0,1,0,0,0,0,0,1,60.67254107841,0,55,6,140,0,12,1,0,1,878.450129547904,0,3,14,1,32,12,0,8,0,3,1,21,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7790290001193","0","0","0","0",197,0,0,0,0
"bytearray(b'z\xd1\xd3\x9bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5877924,-58.4122023,"POINT (-58.4122023 -34.5877924)",0,0,1,3,1401,0.0056390977443609,2.19924812030075,688237758.732993,0.565811965811966,0.434188034188034,0,0,0,1,0,0,0,0,0,1,135.236618874311,0,61,8,129,0,10,1,0,1,865.498086213319,0,3,14,2,35,4,2,7,0,4,0,24,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7501064199847","7792798003761","7790577002165","7794450000149","7790290001193",194,195,197,0,0
"bytearray(b'Z\xd6I~g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6233093,-58.3997839,"POINT (-58.3997839 -34.6233093)",1,6,0,5,2123,0.113513513513514,2.47567567567568,306150769.058876,0.53056768558952,0.46943231441048,0,0,0,0,0,0,0,0,0,2,1.89622911076288,0,63,3,114,0,15,1,0,1,641.816185600621,0,1,3,2,26,8,0,1,0,3,2,22,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798779277","187035528043848","101310918427966","7792798001965","7792798002528",194,195,9,5,0
"bytearray(b'Z\xf2^\xe3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6214741,-58.4739368,"POINT (-58.4739368 -34.6214741)",0,1,0,0,2891,0.0522875816993464,2.91176470588235,189775763.297728,0.544332210998878,0.455667789001122,0,0,0,0,0,0,0,0,0,0,25.1986301324171,4,31,11,78,1,4,0,0,1,613.80974149466,1,2,7,1,13,4,0,1,0,0,1,12,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790272001036","7790272001050","0","0","0",71,0,0,0,0
"bytearray(b'Z8a\xf3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5584279,-58.4603905,"POINT (-58.4603905 -34.5584279)",0,2,0,2,1013,0.0119047619047619,2.01984126984127,133141365.285761,0.587426326129666,0.412573673870334,0,0,0,0,0,0,0,0,0,0,0.00000000186264514,1,50,9,98,0,6,1,0,0,1489.04587870408,0,2,13,2,42,17,1,7,0,2,1,33,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7790380002666","7790380002734","7792798001927","7792798001965","7792798003563",194,55,5,1683,4
"bytearray(b'ZA\xbc\x81g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6363399,-58.4643818,"POINT (-58.46438180000001 -34.6363399)",0,3,0,4,2949,0.0428015564202335,2.82101167315175,125362246.855508,0.548965517241379,0.451034482758621,0,0,2,0,0,0,0,0,0,4,199.513003460272,3,35,0,53,0,19,0,0,0,1533.12021483291,0,3,7,0,17,3,0,3,0,0,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7792798002528","7792798003563","7790950000160","7792798008865","7792798009350",194,197,9,195,5
"bytearray(b'ZK\x12\x87g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6365762,-58.4663994,"POINT (-58.4663994 -34.6365762)",0,4,0,1,2949,0.0428015564202335,2.82101167315175,125362246.855508,0.548965517241379,0.451034482758621,0,0,2,0,0,0,0,0,0,3,226.862265462381,3,36,1,66,0,16,0,0,0,1688.15405418374,0,1,7,0,18,2,0,2,0,0,0,16,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"7790290001193","0","0","0","0",197,0,0,0,0
"bytearray(b'ZK\xab2\xdf\xbaI\x16\x93\xfd<\xe9\x87pug')",-34.556012,-58.451622,"POINT (-58.45162200000001 -34.556012)",0,1,0,0,948,0.0238095238095238,2.25396825396825,91991057.5316725,0.524647887323944,0.475352112676056,0,0,1,0,0,0,1,0,0,2,37.2930024150235,0,40,0,76,0,9,0,0,0,1217.796212281,0,3,13,1,24,8,0,6,0,1,1,17,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"7792798005888","7792798001293","7792798012947","7793147009199","0",194,0,0,0,0
"bytearray(b'Zx@/| K\xa0\xa9i\x0b\xe84\xda\xa5M')",-34.6883134,-58.4784392,"POINT (-58.4784392 -34.6883134)",0,2,0,0,3283,0.038961038961039,2.44155844155844,127622277.873179,0.54468085106383,0.45531914893617,0,0,0,0,0,0,0,0,1,3,304.595644157051,1,15,3,30,0,17,0,0,0,3294.72524816538,0,1,8,2,7,0,0,1,0,0,2,6,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7798119220183","7790315000422","7622201676711","7622201676735","0",9,6,4151,0,0
"bytearray(b'zZ\x1b\xf9-\xabIg\x9f\xc1z\xf6\x08So\x01')",-34.6056632,-58.4052588,"POINT (-58.40525880000001 -34.6056632)",0,5,2,9,2193,0.0330188679245283,2.60377358490566,504958004.483547,0.556159420289855,0.443840579710145,0,0,8,3,0,0,0,0,0,3,34.3891397702882,3,73,19,200,0,3,1,0,0,1693.40918429582,0,2,3,1,36,10,0,8,0,2,1,26,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7792798005888","7792798012923","7793147009199","7793360005060","7790315000422",194,6,62,0,0
"bytearray(b""#\x19[:+;EL\xb6X\x00\x8fU\xa6\'\x04"")",-34.6857902,-58.4735889,"POINT (-58.4735889 -34.6857902)",0,1,0,0,3281,0.0397727272727273,2.92045454545455,115095989.311145,0.523346303501946,0.476653696498055,0,0,0,0,0,0,0,0,0,3,226.648576408517,0,21,1,63,0,40,0,0,0,2668.43361306832,0,1,8,3,11,1,0,1,0,1,3,9,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7790895012259","7798131200828","7798265860011","7798119220183","7798060140059",5,197,32,9,4151
"bytearray(b"";X\x9e\xaaLSLO\xa9c\xf3$N\'\xed\xee"")",-34.6215372,-58.4636648,"POINT (-58.4636648 -34.6215372)",0,4,0,0,3071,0.0266272189349112,2.73372781065089,166635504.097523,0.558441558441558,0.441558441558442,0,0,0,0,0,0,0,0,0,1,113.763001612269,1,51,2,84,0,4,0,0,1,741.033314262165,0,2,7,0,19,3,0,2,0,0,0,17,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7798085680783","0","0","0","0",4,0,0,0,0
"bytearray(b""\'\xbf\xfcNWnB\'\xa4\xd3`\xdcm\x81\xd6\xf8"")",-34.6258793,-58.3824477,"POINT (-58.3824477 -34.6258793)",0,4,0,3,180,0.181818181818182,2.78181818181818,61564061.0800098,0.473856209150327,0.526143790849673,0,0,1,0,0,0,0,0,0,4,140.107809827797,0,52,25,212,0,18,0,0,2,677.033738081018,0,2,1,3,23,4,1,2,0,1,2,20,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"17790000080224","77980168","7790040613607","7790380028192","7622300845506",55,194,54,53,3169
"bytearray(b""\'fx\xa7\x8c\x85@P\x81\xbeAU(8\x9f\xba"")",-34.6127552,-58.5096157,"POINT (-58.5096157 -34.6127552)",0,1,0,0,675,0.00336700336700336,2.64646464646465,135030352.886784,0.525445292620865,0.474554707379135,0,0,0,0,0,1,0,0,1,5,169.564884788754,0,24,3,54,0,2,0,0,0,1091.52359661449,0,2,11,0,11,1,0,2,0,1,0,8,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"7792798012947","7793147009199","7793147570866","0","0",194,0,0,0,0
"bytearray(b""\x00@\'\xb8\xcd\xa8Jl\x94`\x99\xc7$\x8fy\xca"")",-34.6337084,-58.4194457,"POINT (-58.4194457 -34.6337084)",0,4,0,0,2606,0.111913357400722,2.89169675090253,157591841.498735,0.528089887640449,0.471910112359551,0,0,0,0,0,0,0,0,0,7,2.91848497504472,0,28,1,82,0,9,0,0,0,1591.86010751575,0,1,5,0,13,1,0,0,0,0,0,13,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"7792798001293","7792798001323","7792798002788","7792798779277","7798108836753",194,195,0,0,0
"bytearray(b""\x15`\xe5\xde\x13\x0bDm\xab@\x9e\x1d\xbc\'\x90 "")",-34.6207796,-58.3972585,"POINT (-58.39725850000001 -34.6207796)",0,6,0,4,2108,0.122615803814714,2.20708446866485,257044715.795571,0.528395061728395,0.471604938271605,0,0,1,1,0,0,0,0,0,1,64.4764370480512,10,63,4,136,0,13,0,0,1,441.37643720699,0,3,3,1,23,7,0,0,0,4,1,19,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"7798113300270","7798113301611","0","0","0",3187,6,0,0,0
"bytearray(b""\x96[5\xf6\xaa\x8cN#\xa8p\'1\xfe\x8c\xdd2"")",-34.6206655,-58.4387727,"POINT (-58.43877269999999 -34.6206655)",0,2,0,2,2762,0.066746126340882,2.06197854588796,516236803.55283,0.566473988439306,0.433526011560694,0,0,2,1,0,0,0,0,0,3,125.475182971181,0,55,11,121,0,6,0,0,1,965.426500037954,0,3,6,0,32,5,0,10,0,0,0,22,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"17790250057021","7790070507228","7790170903203","7790290001193","7791866001203",39,60,84,197,206
