"id","geometry","longitude","latitude","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'2\x811Ng\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40578490000001 -34.6122654)",-58.4057849,-34.6122654,1,29,7,0,3,0,2,1,24,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'2\x813\x19g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.456454 -34.55710500000001)",-58.456454,-34.557105,1,37,13,0,7,0,2,1,28,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2\x813\xeeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40436219999999 -34.5878552)",-58.4043622,-34.5878552,0,33,4,0,8,0,3,0,22,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2\x8f \x1eg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4334735 -34.5817912)",-58.4334735,-34.5817912,2,27,6,0,2,0,1,2,24,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2\x91>\xd2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4554288 -34.61701119999999)",-58.4554288,-34.6170112,0,15,3,0,2,0,2,0,11,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2\x91D\xafg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46101340000001 -34.5661788)",-58.4610134,-34.5661788,2,33,3,1,7,0,1,1,25,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2\x91F\x0eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40771319999999 -34.64470669999999)",-58.4077132,-34.6447067,0,8,3,0,0,0,0,0,7,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'2\x91Gug\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40055590000001 -34.608541)",-58.4005559,-34.608541,0,30,8,0,3,0,2,0,25,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'2\xb41\x03\x10\xa2N\x92\x905\xed\xbf\xaanD\x02')","POINT (-58.45263359999999 -34.5598094)",-58.4526336,-34.5598094,3,34,5,1,5,0,2,2,27,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'2\xd7\x84\xb2\x9f\xbfM\x85\xad\x91G\x8a\xbfL\xfac')","POINT (-58.4226683 -34.58565420000001)",-58.4226683,-34.5856542,1,24,10,0,4,0,1,1,19,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2\xdc\xa7\x0c}\xa2F\x17\xad\x8c\x8f\x87\xffT\x85:')","POINT (-58.38850050000001 -34.5968605)",-58.3885005,-34.5968605,5,48,8,2,9,0,2,3,37,0,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2\xf4\xf2\xb2g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45614599999999 -34.6186705)",-58.456146,-34.6186705,0,18,6,0,4,0,2,0,12,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'20\xd8}g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4202115 -34.6009609)",-58.4202115,-34.6009609,2,36,6,1,5,0,2,1,29,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'28\xea#g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4017663 -34.5971379)",-58.4017663,-34.5971379,1,38,10,0,7,0,2,1,29,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'28\xfe\x85g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4552335 -34.6266507)",-58.4552335,-34.6266507,1,21,16,0,5,0,1,1,15,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2BC,g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.37213599999999 -34.60426500000001)",-58.372136,-34.604265,1,29,7,0,2,0,0,1,27,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2BE\x16g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4149416 -34.6443338)",-58.4149416,-34.6443338,0,14,2,0,1,0,0,0,13,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2BF\xc3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4398442 -34.5912147)",-58.4398442,-34.5912147,0,27,7,0,1,0,0,0,26,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2BG}g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3915734 -34.62154830000001)",-58.3915734,-34.6215483,3,28,14,0,0,0,2,3,26,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2i\x17\xb2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.5252102 -34.6440858)",-58.5252102,-34.6440858,0,14,1,0,0,0,0,0,14,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2i\x17Ig\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.43289009999999 -34.6164821)",-58.4328901,-34.6164821,1,39,1,0,8,0,2,1,29,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2q(cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3684991 -34.621566)",-58.3684991,-34.621566,1,16,2,0,2,0,1,1,13,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'2q. g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39742260000001 -34.61022820000001)",-58.3974226,-34.6102282,2,34,5,1,4,0,2,1,28,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'2q<(g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4926331 -34.5882685)",-58.4926331,-34.5882685,1,11,4,0,1,0,0,1,10,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2q=Cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.5199422 -34.6538931)",-58.5199422,-34.6538931,1,13,5,0,1,0,0,1,12,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2q>\xa2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4425383 -34.6194496)",-58.4425383,-34.6194496,2,26,8,0,9,0,0,2,17,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2qK\xa1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.506274 -34.5683689)",-58.506274,-34.5683689,0,9,0,0,1,0,1,0,7,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2qL\xacg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.404875 -34.6029383)",-58.404875,-34.6029383,1,34,16,0,7,0,1,1,26,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'2V\x88sg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4334159 -34.5920267)",-58.4334159,-34.5920267,1,28,9,0,2,0,1,1,25,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2V\x89lg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3901991 -34.6150151)",-58.3901991,-34.6150151,0,38,5,0,3,0,2,0,33,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2V\x8c\x1bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42123960000001 -34.6112947)",-58.4212396,-34.6112947,4,38,10,0,6,1,2,3,30,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2VwDg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38448439999999 -34.6245237)",-58.3844844,-34.6245237,0,24,6,0,1,0,0,0,23,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'2yF\xbfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4660987 -34.617484)",-58.4660987,-34.617484,2,20,4,0,1,0,2,2,17,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2yFeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4158285 -34.6146282)",-58.4158285,-34.6146282,3,39,6,0,5,0,2,3,32,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2ygRg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3945034 -34.6255167)",-58.3945034,-34.6255167,0,24,7,0,1,0,1,0,22,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2yiZg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.471885 -34.6261179)",-58.471885,-34.6261179,0,18,4,0,3,0,0,0,15,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'2yj_g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3870101 -34.5985819)",-58.3870101,-34.5985819,4,53,15,0,9,0,2,4,42,0,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2ylVg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4396787 -34.5770735)",-58.4396787,-34.5770735,2,29,2,0,4,0,1,2,24,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2ym\xcbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4597538 -34.5449871)",-58.4597538,-34.5449871,1,15,5,0,2,0,0,1,13,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'2ymYg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46232389999999 -34.5475698)",-58.4623239,-34.5475698,2,21,5,0,3,0,0,2,18,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'3\xa8@\xdeg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39991499999999 -34.6044939)",-58.399915,-34.6044939,0,36,8,0,6,0,1,0,29,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'3\xdb\x81\x06g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.400594 -34.5974379)",-58.400594,-34.5974379,1,40,4,0,9,0,2,1,29,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'3\xf6eN\xdc\xcbNO\xad%b\x940\xfa\xb9\x0f')","POINT (-58.41551210000001 -34.5969082)",-58.4155121,-34.5969082,0,37,10,0,5,0,3,0,29,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'3a\xa6\x05g\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4806353 -34.6867467)",-58.4806353,-34.6867467,0,7,0,0,1,0,0,0,6,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4.\xe9\xe0\x821N\x13\xb3\x88@\xefU\xc9-\xae')","POINT (-58.397795 -34.6069659)",-58.397795,-34.6069659,1,32,9,1,4,0,1,0,27,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'4\n1\xaa$\xfeN\xe9\x9b\xd2\xc5x\xaf[\xba\xf9')","POINT (-58.44936879999999 -34.6466088)",-58.4493688,-34.6466088,0,8,2,0,1,0,0,0,7,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x7fn^g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4674995 -34.5902877)",-58.4674995,-34.5902877,0,6,2,0,0,0,2,0,4,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x80\xc2xg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48608379999999 -34.6062335)",-58.4860838,-34.6062335,1,19,0,0,3,0,0,1,16,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x90,\x7f\x0f\x00Lq\x95\x8b-\xfew\x90v\x0f')","POINT (-58.3986944 -34.6047143)",-58.3986944,-34.6047143,0,39,7,0,7,0,2,0,30,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'4\x90\x8f\x01g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38261139999999 -34.64588719999999)",-58.3826114,-34.6458872,0,7,2,0,2,0,0,0,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x90\x90\xdbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48260519999999 -34.5979912)",-58.4826052,-34.5979912,1,11,2,0,2,0,1,1,8,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\x90\x93\xe4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.5097634 -34.6523429)",-58.5097634,-34.6523429,0,13,1,0,0,0,0,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x90\x936g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4282309 -34.66266299999999)",-58.4282309,-34.662663,0,1,0,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x90\x974g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.42774679999999 -34.6100955)",-58.4277468,-34.6100955,1,33,3,0,6,0,2,1,25,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x90\x9f\x85g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.50713270000001 -34.6224343)",-58.5071327,-34.6224343,0,14,2,0,1,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'4\x90\xa06g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4325452 -34.6349118)",-58.4325452,-34.6349118,0,16,4,0,1,0,0,0,15,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x98\xba\xfbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4325452 -34.6349118)",-58.4325452,-34.6349118,0,16,4,0,1,0,0,0,15,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x98\xbb\xe1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4141983 -34.5943167)",-58.4141983,-34.5943167,2,33,15,0,6,0,4,2,23,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x98\xbc\x8dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4883622 -34.6795078)",-58.4883622,-34.6795078,1,5,1,0,0,0,0,1,5,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x98\xe1\x8ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4379798 -34.6468816)",-58.4379798,-34.6468816,0,4,1,0,0,0,0,0,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"bytearray(b'4\x99%\x1fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.5038772 -34.6167318)",-58.5038772,-34.6167318,0,13,2,0,0,0,1,0,12,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x99%\xb0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3862156 -34.60282)",-58.3862156,-34.60282,1,48,7,0,6,0,1,1,41,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\x99&[g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.39922199999999 -34.607224)",-58.399222,-34.607224,0,32,10,0,3,0,1,0,28,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\x99&\xfag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4744276 -34.6777776)",-58.4744276,-34.6777776,2,12,2,0,1,0,0,2,11,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\x99(\xd1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45949839999999 -34.5607049)",-58.4594984,-34.5607049,1,43,12,0,7,0,2,1,34,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\x9au$\xd1\tO0\xbf8\xe2G\xa4\xf6L\xac')","POINT (-58.4653791 -34.6159087)",-58.4653791,-34.6159087,1,19,6,0,1,0,2,1,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\xa0\x9clg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4351881 -34.5753121)",-58.4351881,-34.5753121,3,24,3,1,3,0,4,2,17,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\xb3\x81/g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38272620000001 -34.6061174)",-58.3827262,-34.6061174,0,42,6,0,4,0,1,0,37,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\xb3{7g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.44854830000001 -34.64776789999999)",-58.4485483,-34.6477679,0,5,1,0,0,0,0,0,5,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\xb3}@g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.46135659999999 -34.55924890000001)",-58.4613566,-34.5592489,4,41,12,1,6,0,2,3,33,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\xb3y\xfeg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45198730000001 -34.6188144)",-58.4519873,-34.6188144,0,17,0,0,3,0,1,0,13,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
"bytearray(b'4\xc3\x90\xf4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.390064 -34.59541399999999)",-58.390064,-34.595414,3,44,9,1,8,0,2,2,34,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\xc3\x91\xc4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.49554209999999 -34.5631776)",-58.4955421,-34.5631776,0,10,1,0,0,0,0,0,10,4,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\xc3{jg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3730669 -34.5978245)",-58.3730669,-34.5978245,1,29,4,0,3,0,0,1,26,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\xc3x\x8bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.45568300000001 -34.63173889999999)",-58.455683,-34.6317389,0,22,7,0,5,0,1,0,16,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\xc6\xcdJ\x1a\xb3K\xaa\xb4\x1f\xb7AF\x0f\xcdK')","POINT (-58.4613453 -34.6128285)",-58.4613453,-34.6128285,1,19,3,0,1,0,3,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'4\xd3\xca_\xb3\xb8D\x13\x87\xdeW\xf4\xad\xfb\x05\xe9')","POINT (-58.423429 -34.584146)",-58.423429,-34.584146,1,26,10,0,4,0,1,1,21,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'4\xd6\\\x93g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38939139999999 -34.6176929)",-58.3893914,-34.6176929,0,33,9,0,1,0,2,0,30,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\xd6c\x9dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.413354 -34.579838)",-58.413354,-34.579838,1,23,8,0,7,0,1,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4\xd6j\xc3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4131449 -34.580453)",-58.4131449,-34.580453,1,22,7,0,7,0,1,1,14,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'4\xe7\x94\x0eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38995329999999 -34.5873302)",-58.3899533,-34.5873302,1,25,4,0,2,0,2,1,21,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"bytearray(b'4\xf7\x9cgg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4664842 -34.547745)",-58.4664842,-34.547745,1,25,3,0,2,0,0,1,23,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'4\xf7\x9d]g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.48819579999999 -34.6034764)",-58.4881958,-34.6034764,1,18,2,1,2,0,0,0,16,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\xf7\xa1\xecg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.50555079999999 -34.6008012)",-58.5055508,-34.6008012,1,13,1,1,2,0,0,0,11,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"bytearray(b'4\xf7\xa3""g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.3922596 -34.60900360000001)",-58.3922596,-34.6090036,3,39,8,0,4,0,3,3,32,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\xff\xc3_g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.475898 -34.566534)",-58.475898,-34.566534,0,16,2,0,2,0,0,0,14,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4\xff\xd7,g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4311356 -34.6200628)",-58.4311356,-34.6200628,1,37,9,0,9,0,0,1,28,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'4{\xb9\x80g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.40344549999999 -34.6352982)",-58.4034455,-34.6352982,1,17,4,0,1,0,0,1,15,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'4~\x80Sx\xdbK\x8c\x84\x9e\x19\xd8\x19 q9')","POINT (-58.44481520000001 -34.6248299)",-58.4448152,-34.6248299,0,23,3,0,7,0,1,0,15,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'407\x1ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.4813511 -34.6214936)",-58.4813511,-34.6214936,1,9,3,0,2,0,0,1,7,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'409Ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')","POINT (-58.38797959999999 -34.6223494)",-58.3879796,-34.6223494,1,27,5,0,1,0,1,1,25,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
