id,lat,lon,geometry,estaciones_servicio_200mts,estaciones_servicio_1000mts,subtes_200mts,subtes_1000mts,id_rc,porc_nbi,hacinamiento,densidad_pob,porc_mujeres,porc_varones,uni_privada_200mts,uni_publica_200mts,uni_privada_1000mts,uni_publica_1000mts,estadios_200mts,estadios_1000mts,river_1500mts,boca_1500mts,clubes_200mts,clubes_1000mts
"bytearray(b'g\nzlg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5890688,-58.4503535,POINT (-58.4503535 -34.5890688),1.0,3.0,0.0,2.0,1550,0.04331450094161959,2.1920903954802258,232318059.2904494,0.5360824742268041,0.4639175257731959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.0
"bytearray(b'g\x12ZGg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6506064,-58.51225700000001,POINT (-58.51225700000001 -34.6506064),1.0,3.0,0.0,0.0,3449,0.01090909090909091,2.68,108704860.85615408,0.5278154681139756,0.47218453188602444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'g\x12Z\xf2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6197917,-58.38658,POINT (-58.38658 -34.6197917),0.0,5.0,0.0,5.0,99,0.26515151515151514,2.2803030303030303,334989920.08817625,0.5448504983388704,0.45514950166112955,0.0,0.0,4.0,1.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'g\x1b\xb6\xf8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6014411,-58.4247574,POINT (-58.4247574 -34.6014411),0.0,3.0,0.0,2.0,2637,0.014218009478672985,2.109004739336493,469376346.6519218,0.5662921348314607,0.4337078651685393,1.0,0.0,3.0,3.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'g%\x1aVg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6162763,-58.4653222,POINT (-58.4653222 -34.6162763),1.0,4.0,0.0,0.0,3068,0.09853249475890985,2.3773584905660377,221174699.50247622,0.5423280423280423,0.4576719576719577,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'g%/\xa0g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5827308,-58.4967911,POINT (-58.4967911 -34.5827308),1.0,3.0,0.0,0.0,835,0.02023121387283237,2.5635838150289016,150377181.79128134,0.5569334836527621,0.44306651634723787,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'g(Erg\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.63417690000001,-58.40716129999999,POINT (-58.40716129999999 -34.63417690000001),1.0,2.0,0.0,3.0,2407,0.2230769230769231,2.457692307692308,209688272.44119135,0.543035993740219,0.4569640062597809,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1.0,3.0
"bytearray(b'g>\x80\xc1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6403109,-58.5260291,POINT (-58.5260291 -34.6403109),0.0,3.0,0.0,0.0,3396,0.029288702928870293,2.514644351464435,110100823.9353945,0.540765391014975,0.45923460898502494,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,5.0
"bytearray(b'g>\x93\x9eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6376777,-58.41911959999999,POINT (-58.41911959999999 -34.6376777),1.0,5.0,0.0,1.0,2600,0.1125,2.79375,170631115.51702788,0.5257270693512305,0.4742729306487696,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'g>\x94\x84g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6366308,-58.41645570000001,POINT (-58.41645570000001 -34.6366308),1.0,3.0,0.0,1.0,2576,0.09210526315789473,2.531578947368421,181507169.9176763,0.5363825363825364,0.46361746361746364,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'gC\x03\x93g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6202334,-58.4237146,POINT (-58.4237146 -34.6202334),0.0,4.0,0.0,2.0,2539,0.0364741641337386,2.7537993920972643,189902200.39948243,0.5419426048565121,0.45805739514348787,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'gC\x04yg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5860392,-58.41727419999999,POINT (-58.41727419999999 -34.5860392),0.0,0.0,1.0,3.0,1341,0.0053475935828877,2.1390374331550803,436310848.0272582,0.58,0.42,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'gF\x88\x99g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.63180000000001,-58.415858,POINT (-58.415858 -34.63180000000001),0.0,2.0,0.0,1.0,2582,0.08132530120481928,2.713855421686747,181665860.69892836,0.5105438401775805,0.4894561598224195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0
"bytearray(b'gL]{g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.64591040000001,-58.43832990000001,POINT (-58.43832990000001 -34.64591040000001),0.0,0.0,0.0,0.0,3008,0.296195652173913,3.6059782608695654,185868642.2959634,0.5312735493594575,0.4687264506405426,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,4.0
"bytearray(b'g~\xbf\x82g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.61017169999999,-58.38677819999999,POINT (-58.38677819999999 -34.61017169999999),0.0,0.0,1.0,8.0,50,0.20614035087719298,2.4517543859649122,368808238.42892087,0.5295169946332737,0.47048300536672627,0.0,0.0,9.0,2.0,0.0,0.0,0,0,1.0,4.0
"bytearray(b'g\x86\xcb\xadg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.603995,-58.41342999999999,POINT (-58.41342999999999 -34.603995),0.0,7.0,1.0,5.0,2615,0.3446327683615819,2.0847457627118646,263382277.33181676,0.5230352303523035,0.47696476964769646,0.0,0.0,3.0,2.0,0.0,0.0,0,0,1.0,5.0
"bytearray(b'g\x8e\xda]g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6043301,-58.44844699999999,POINT (-58.44844699999999 -34.6043301),0.0,6.0,0.0,0.0,1610,0.02824858757062147,2.3700564971751414,189825918.38523555,0.5423122765196663,0.4576877234803337,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0
"bytearray(b'g\x8e\xda\xc5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6239685,-58.37707019999999,POINT (-58.37707019999999 -34.6239685),0.0,4.0,0.0,5.0,112,0.14604810996563575,2.1151202749140894,454166461.7036107,0.511779041429732,0.4882209585702681,0.0,0.0,2.0,1.0,0.0,0.0,0,0,0.0,6.0
"bytearray(b'g\x8e\xdbgg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6322606,-58.41587249999998,POINT (-58.41587249999998 -34.6322606),0.0,2.0,0.0,1.0,2582,0.08132530120481928,2.713855421686747,181665860.69892836,0.5105438401775805,0.4894561598224195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0
"bytearray(b'g\x8e\xdcpg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.645387,-58.5093392,POINT (-58.5093392 -34.645387),0.0,3.0,0.0,0.0,3423,0.003424657534246575,2.856164383561644,95295530.29332167,0.5227817745803357,0.47721822541966424,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'g\x96\xdd\xc3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6435771,-58.5127701,POINT (-58.5127701 -34.6435771),0.0,5.0,0.0,0.0,3387,0.006666666666666667,2.6666666666666665,151793298.49153724,0.5225,0.4775,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'g\x96\xdfKg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.62322330000001,-58.496011,POINT (-58.496011 -34.62322330000001),0.0,2.0,0.0,0.0,469,0.009933774834437087,3.314569536423841,135385314.50040868,0.5404595404595405,0.4595404595404595,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,6.0
"bytearray(b'g\x96\xe0\x13g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.63016950000001,-58.368633,POINT (-58.368633 -34.63016950000001),0.0,2.0,0.0,0.0,2297,0.0599250936329588,2.4194756554307117,142166609.31037325,0.5712074303405573,0.42879256965944273,0.0,0.0,0.0,1.0,0.0,2.0,0,1,0.0,4.0
"bytearray(b'g\x9e\xe1\x17g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6458999,-58.49080259999999,POINT (-58.49080259999999 -34.6458999),0.0,4.0,0.0,0.0,3302,0.054878048780487805,3.448170731707317,122118659.73298669,0.5702917771883289,0.4297082228116711,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0
"bytearray(b'g\x9e\xe6Rg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6260225,-58.4160983,POINT (-58.4160983 -34.6260225),0.0,2.0,1.0,2.0,2593,0.0037593984962406013,2.406015037593985,278766628.5455681,0.5546875,0.4453125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,6.0
"bytearray(b'g\x9e\xe8ng\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6437484,-58.49655319999999,POINT (-58.49655319999999 -34.6437484),1.0,2.0,0.0,0.0,360,0.022304832713754646,2.7546468401486988,128549658.01361221,0.5330634278002699,0.4669365721997301,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0
"bytearray(b'g\x9e\xe9$g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.62271150000001,-58.41619619999999,POINT (-58.41619619999999 -34.62271150000001),0.0,3.0,0.0,2.0,2559,0.017964071856287425,2.2994011976047903,217945780.0268743,0.5494791666666666,0.4505208333333333,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,6.0
"bytearray(b'g\xe8\x83#g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6253239,-58.4816077,POINT (-58.4816077 -34.6253239),0.0,0.0,0.0,0.0,302,0.09898477157360407,2.5913705583756346,201598463.78934625,0.5132223310479922,0.48677766895200786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'g\xf6^\xfbg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5888678,-58.4299492,POINT (-58.4299492 -34.5888678),0.0,4.0,0.0,0.0,1277,0.01079136690647482,2.1007194244604315,113320381.87346362,0.5188356164383562,0.4811643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0
bytearray(b'h\x1d2\x194bJ\xd9\xa8\xa0_FI/p\x8a'),-34.6043449,-58.459672,POINT (-58.459672 -34.6043449),0.0,6.0,0.0,0.0,608,0.02557544757033248,2.3580562659846547,206111081.37714973,0.5553145336225597,0.44468546637744033,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0
"bytearray(b'h&\x89\xbbg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6022568,-58.3897779,POINT (-58.3897779 -34.6022568),0.0,1.0,0.0,6.0,250,0.037162162162162164,2.2972972972972974,322715086.5379602,0.5529411764705883,0.4470588235294118,0.0,0.0,23.0,2.0,0.0,0.0,0,0,1.0,4.0
"bytearray(b'h3\x03\xa7v\xfeC""\xb5T\xc7~np\xc4\'')",-34.5799556,-58.4373525,POINT (-58.4373525 -34.5799556),0.0,4.0,0.0,1.0,1485,0.1394736842105263,2.481578947368421,133135979.46711409,0.5196182396606575,0.48038176033934255,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'h;\xfd)g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6383305,-58.3981437,POINT (-58.3981437 -34.6383305),0.0,1.0,0.0,2.0,2439,0.1092436974789916,3.2058823529411766,56154256.83669528,0.5137614678899083,0.48623853211009177,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,3.0
bytearray(b'hVu\x11(\x91G\xa7\xae\xed\x14Z\x82\x8d\x97D'),-34.6292138,-58.3701417,POINT (-58.3701417 -34.6292138),0.0,2.0,0.0,0.0,2297,0.0599250936329588,2.4194756554307117,142166609.31037325,0.5712074303405573,0.42879256965944273,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0.0,7.0
bytearray(b'hg\xd6\xc7\xc4\xd1MI\x91\x1c\xf0|\xef\xba_\x1a'),-34.62779,-58.4788124,POINT (-58.4788124 -34.62779),0.0,3.0,0.0,0.0,299,0.0199203187250996,2.5697211155378485,148260538.02693805,0.5395348837209303,0.4604651162790698,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,3.0
"bytearray(b'h\x7f\x19In\xd5@8\x98Z,\x13\xc8\x01\xf9\x93')",-34.5808512,-58.47359979999999,POINT (-58.47359979999999 -34.5808512),0.0,2.0,1.0,3.0,1688,0.013089005235602094,2.4031413612565444,188611855.9264329,0.5490196078431373,0.45098039215686275,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,6.0
"bytearray(b'h\x89\xd9p\r\xefH\xc7\x81\xd4\x14\xcb|,\xdbg')",-34.5625823,-58.4665902,POINT (-58.4665902 -34.5625823),1.0,4.0,0.0,0.0,1026,0.008695652173913044,2.0492753623188404,256326263.49575412,0.5813295615275813,0.4186704384724187,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0
bytearray(b'h\x95\xa3\xde\xaf\xd9O\xac\x8a\xfe\x01\x7f\xa6D:m'),-34.6378027,-58.42797179999999,POINT (-58.42797179999999 -34.6378027),0.0,4.0,0.0,0.0,3060,0.05232558139534884,2.7063953488372094,89650630.46173434,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'h\xca\xba\xefg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6084182,-58.51574100000001,POINT (-58.51574100000001 -34.6084182),1.0,2.0,0.0,0.0,663,0.07780979827089338,2.360230547550432,114900489.03529033,0.5531135531135531,0.4468864468864469,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,9.0
bytearray(b'i\x04\xc9*\x84\xc0B\r\xb4\xd6\xb9\x1b\x86\xc4\xcb\xab'),-34.5978427,-58.38027639999999,POINT (-58.38027639999999 -34.5978427),0.0,0.0,0.0,9.0,222,0.0,2.39247311827957,241469076.70868793,0.5168539325842697,0.48314606741573035,0.0,0.0,12.0,1.0,0.0,0.0,0,0,0.0,0.0
bytearray(b'i\x17K\xca\xfc\xaaD\xff\x82\xf3\x0fm\xa9\xb3<\xa7'),-34.5942146,-58.4262707,POINT (-58.4262707 -34.5942146),0.0,4.0,0.0,0.0,1356,0.005434782608695652,2.328804347826087,211992124.57999012,0.5670945157526255,0.4329054842473746,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,3.0
bytearray(b'i.\x9ek\xab`I\xb3\x97\x99\x88\xcdY\x07\x8c^'),-34.5962259,-58.4458959,POINT (-58.4458959 -34.5962259),0.0,3.0,0.0,2.0,1580,0.03296703296703297,2.32967032967033,258195100.73235485,0.5141509433962265,0.4858490566037736,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,4.0
bytearray(b'i?m:B\xcaC\x85\x8e8\xcbD^\xd7:\xbf'),-34.5445007,-58.46972100000001,POINT (-58.46972100000001 -34.5445007),0.0,7.0,0.0,0.0,1055,0.002785515320334262,2.395543175487465,149925027.56351906,0.5255813953488372,0.4744186046511628,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,3.0
bytearray(b'i[\x83\x85\x9b\xb3MM\x94\x1ey\xef\xc2\xd5z\x84'),-34.5644531,-58.4912238,POINT (-58.4912238 -34.5644531),0.0,3.0,0.0,0.0,924,0.02040816326530612,2.7066326530612246,144556282.14474985,0.530631479736098,0.46936852026390197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.0
"bytearray(b'i`\x9e\x11g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.622834,-58.40436699999999,POINT (-58.40436699999999 -34.622834),0.0,6.0,0.0,5.0,2130,0.18421052631578946,2.31140350877193,238292395.6358689,0.5218216318785579,0.4781783681214421,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,1.0
bytearray(b'i\x9f\xf2=\x13\x11B\xda\xa9\x89q\x19\x83\xe9j\x8c'),-34.6203341,-58.52523890000001,POINT (-58.52523890000001 -34.6203341),0.0,2.0,0.0,0.0,398,0.002544529262086514,2.8193384223918576,82469944.77510309,0.5252707581227437,0.4747292418772563,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0
bytearray(b'i\xabE\xcdE\xf2L\x1b\xa0\xb3%\x95)\xdd\xe8\xc7'),-34.5986752,-58.4512302,POINT (-58.4512302 -34.5986752),0.0,4.0,0.0,0.0,1596,0.0707070707070707,2.8585858585858586,75469278.74091402,0.5135453474676089,0.48645465253239106,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,5.0
"bytearray(b'i\xc7\xc1Hg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6228657,-58.4022499,POINT (-58.4022499 -34.6228657),0.0,5.0,2.0,5.0,2122,0.103125,2.353125,303087745.0708834,0.5524568393094289,0.44754316069057104,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'i\xdamng\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5679211,-58.451705,POINT (-58.451705 -34.5679211),0.0,4.0,0.0,3.0,1100,0.008152173913043478,2.0706521739130435,446441767.6122885,0.5721784776902887,0.42782152230971127,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'i\xeb\xd7=g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.622225,-58.399644,POINT (-58.399644 -34.622225),1.0,6.0,0.0,5.0,2123,0.11351351351351352,2.4756756756756757,306150769.05887586,0.5305676855895196,0.46943231441048033,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'i\xfb\xf2\xe1g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.61756430000001,-58.4209509,POINT (-58.4209509 -34.61756430000001),0.0,3.0,0.0,1.0,2534,0.0821529745042493,2.308781869688385,298141591.1498712,0.5312883435582823,0.4687116564417178,0.0,0.0,1.0,2.0,0.0,0.0,0,0,0.0,5.0
bytearray(b'j\x03!\xd1\x1cdMf\x969\xbd\xa7\x14\xfdz\x12'),-34.6043961,-58.3851779,POINT (-58.3851779 -34.6043961),0.0,1.0,0.0,11.0,2,0.21551724137931033,2.939655172413793,186890544.82362092,0.4604105571847507,0.5395894428152492,1.0,0.0,18.0,2.0,0.0,0.0,0,0,0.0,5.0
"bytearray(b'j\x03\xebNg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6021718,-58.4360852,POINT (-58.4360852 -34.6021718),0.0,3.0,0.0,2.0,1645,0.00267379679144385,1.9866310160427807,482715213.9391636,0.6002691790040376,0.3997308209959623,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0.0,0.0
"bytearray(b'j\x1c\x02Rg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5767899,-58.49326699999999,POINT (-58.49326699999999 -34.5767899),0.0,2.0,0.0,1.0,799,0.00980392156862745,2.4705882352941178,197180192.53898352,0.5674603174603174,0.43253968253968256,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,2.0
bytearray(b'j:\x1c\x01Y\x97@\xd7\x84\x18\x93\x86\xfe\xb9\xc2\xca'),-34.6263,-58.42205999999999,POINT (-58.42205999999999 -34.6263),0.0,5.0,0.0,2.0,2551,0.026845637583892617,2.738255033557047,197255527.65969798,0.5147058823529411,0.4852941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.0
bytearray(b'j^\x94\x95\x1bNO\xd6\x87{\x11\x99T\xd6\r~'),-34.6299934,-58.4574337,POINT (-58.4574337 -34.6299934),0.0,3.0,0.0,2.0,2904,0.016666666666666666,2.6666666666666665,230371667.96559164,0.55625,0.44375,1.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1.0
bytearray(b'j\xa5\x9b\xc9\x05\xc9M\t\xbd2\xd3\xc8\xe9\xdc\x97A'),-34.5899963,-58.42399359999999,POINT (-58.42399359999999 -34.5899963),0.0,2.0,0.0,0.0,1352,0.06910569105691057,2.272357723577236,112014466.05605955,0.5241502683363148,0.47584973166368516,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'j\xd3b\x93g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.63151579999999,-58.3706134,POINT (-58.3706134 -34.63151579999999),0.0,2.0,0.0,0.0,2283,0.011583011583011582,2.4671814671814674,221513999.93583047,0.5383411580594679,0.4616588419405321,0.0,0.0,1.0,1.0,0.0,2.0,0,1,0.0,2.0
"bytearray(b'j\xd3e\x9fg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6303405,-58.3856627,POINT (-58.3856627 -34.6303405),0.0,6.0,0.0,1.0,190,0.1702127659574468,2.4547872340425534,256350077.5633341,0.5297941495124594,0.47020585048754066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
bytearray(b'k\x04/\x91\xe2\xb2A0\x8f=!\xe4Xw\xcbM'),-34.6284573,-58.4357634,POINT (-58.4357634 -34.6284573),0.0,3.0,0.0,2.0,3041,0.01643835616438356,2.473972602739726,163730815.0930388,0.5348837209302325,0.46511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'k\n@\xf5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6439379,-58.36881589999999,POINT (-58.36881589999999 -34.6439379),0.0,1.0,0.0,0.0,2366,0.10192837465564739,2.71900826446281,109537148.54832761,0.5309017223910841,0.4690982776089159,0.0,0.0,0.0,2.0,0.0,0.0,0,1,0.0,2.0
"bytearray(b'k\x12J\x06g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.58997490000001,-58.503909,POINT (-58.503909 -34.58997490000001),0.0,1.0,0.0,0.0,856,0.0136986301369863,2.6904109589041094,165178034.89100623,0.5264765784114053,0.47352342158859473,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1.0,3.0
"bytearray(b'k\x1c-\x04g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5779287,-58.4819603,POINT (-58.4819603 -34.5779287),0.0,2.0,1.0,3.0,759,0.008528784648187633,2.070362473347548,226615248.04313594,0.5386199794026777,0.46138002059732236,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'k1\x8e\xe9g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5798502,-58.4847401,POINT (-58.4847401 -34.5798502),0.0,4.0,0.0,2.0,760,0.006172839506172839,2.4691358024691357,171500643.91926008,0.53125,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'k:qDg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.581388,-58.45548290000001,POINT (-58.45548290000001 -34.581388),0.0,1.0,0.0,1.0,1543,0.021660649819494584,2.6173285198555956,224556549.7438846,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0
"bytearray(b'kJ\x81\xcbg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5994701,-58.4421905,POINT (-58.4421905 -34.5994701),0.0,4.0,0.0,1.0,1624,0.01556420233463035,2.217898832684825,341449866.9128916,0.5543859649122806,0.4456140350877193,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0
"bytearray(b'kZ\x94+g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.63818510000001,-58.37002219999999,POINT (-58.37002219999999 -34.63818510000001),0.0,1.0,0.0,0.0,2360,0.10101010101010101,2.508417508417508,77180595.38309099,0.5369127516778524,0.46308724832214765,0.0,0.0,1.0,2.0,0.0,2.0,0,1,0.0,2.0
"bytearray(b'kZ\xab\xddg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6383119,-58.3731641,POINT (-58.3731641 -34.6383119),0.0,1.0,0.0,0.0,2292,0.031496062992125984,2.6102362204724407,174963395.94910517,0.5233785822021116,0.4766214177978884,0.0,0.0,1.0,2.0,0.0,1.0,0,1,0.0,1.0
bytearray(b'ky\x83\x7fT\xaaO0\x99Z\xa8\xe5T=\xc3<'),-34.5980531,-58.41518120000001,POINT (-58.41518120000001 -34.5980531),0.0,3.0,0.0,2.0,2568,0.003076923076923077,2.2246153846153844,361061925.5591313,0.5380359612724758,0.46196403872752423,1.0,0.0,3.0,3.0,0.0,0.0,0,0,0.0,3.0
"bytearray(b'k\x89\xfa*g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6178915,-58.44540720000001,POINT (-58.44540720000001 -34.6178915),0.0,4.0,0.0,2.0,2701,0.008032128514056224,2.3333333333333335,111206755.19535007,0.5180722891566265,0.4819277108433735,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1.0,3.0
"bytearray(b'k\x93?Yg\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5746158,-58.4473965,POINT (-58.4473965 -34.5746158),0.0,1.0,0.0,1.0,1158,0.08571428571428572,2.0535714285714284,195166376.4202487,0.5530434782608695,0.4469565217391304,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1.0,1.0
"bytearray(b'k\x93@\x00g\xf2\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.553215,-58.47537759999999,POINT (-58.47537759999999 -34.553215),0.0,2.0,0.0,0.0,896,0.005263157894736842,2.586842105263158,184053700.83308366,0.5503560528992879,0.4496439471007121,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'k\xd7\x0e\xd2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6287866,-58.3884701,POINT (-58.3884701 -34.6287866),0.0,6.0,0.0,3.0,183,0.5338345864661654,2.345864661654135,162376505.34408107,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0
"bytearray(b'k\xe7\x1c\x0eg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6017187,-58.3782225,POINT (-58.3782225 -34.6017187),0.0,0.0,1.0,11.0,238,0.36795252225519287,2.9584569732937687,147517668.23483044,0.485456369107322,0.5145436308926781,0.0,0.0,13.0,5.0,0.0,0.0,0,0,0.0,4.0
"bytearray(b'k\xe7\x1e\xfdg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6525089,-58.524002,POINT (-58.524002 -34.6525089),0.0,4.0,0.0,0.0,3412,0.003703703703703704,2.7222222222222223,122734785.7635665,0.5659863945578232,0.4340136054421769,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0
