"id","lat","lon","geometry","estaciones_servicio_200mts","estaciones_servicio_1000mts","subtes_200mts","subtes_1000mts","id_rc","porc_nbi","hacinamiento","densidad_pob","porc_mujeres","porc_varones","uni_privada_200mts","uni_publica_200mts","uni_privada_1000mts","uni_publica_1000mts","estadios_200mts","estadios_1000mts","river_1500mts","boca_1500mts","clubes_200mts","clubes_1000mts","tienda_mas_cercana","escuelas_cercanas_200m","escuelas_cercanas_1000m","paradas_cercanas_200m","paradas_cercanas_1000m","everdes_cercanos_200m","everdes_cercanos_1000m","hay_bicicleteros_200m","hospitales_cercanos_200m","hospitales_cercanos_1000m","distancia_al_hospital_mas_cercano","parroquias_cercanas_200m","parroquias_cercanas_1000m","comuna","negocios_cercanos_200m","negocios_cercanos_1000m","tiendas_cercanas_200m","supermercados_200m","supermercados_1000m","hipermercado_200m","hipermercado_1000m","autoservicio_200m","autoservicio_1000m","negocios_24hs_cercanos_1000m","negocios_findesemana_200m","mon_open","tue_open","wed_open","thu_open","fri_open","sat_open","sun_open","supermercado_chino","supermercado"
"bytearray(b'""9\x9c\x10g\xfe\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6189464,-58.4393027,"POINT (-58.4393027 -34.61894640000001)",0,2,0,2,2692,0.00659340659340659,2.1010989010989,528343495.320621,0.581589958158996,0.418410041841004,0,0,2,1,0,1,0,0,0,3,137.491904685137,3,49,3,116,0,6,1,0,0,1173.76392398444,0,3,6,1,30,6,0,8,0,1,1,21,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'""n\xb3\x97,\xb4F\xc4\xbb2>\xff\xc4F\xd0g')",-34.6023208,-58.4362109,"POINT (-58.4362109 -34.60232079999999)",0,3,0,2,1645,0.00267379679144385,1.98663101604278,482715213.939164,0.600269179004038,0.399730820995962,0,0,0,2,0,0,0,0,0,0,24.5329266129162,2,53,6,134,0,23,0,0,3,719.708510889877,0,1,15,2,35,14,0,2,0,3,2,30,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'#\x06x\x91\xfc\x03M\x81\x9c\x11\xcf\xb2a@\x100')",-34.6121239,-58.3980322,"POINT (-58.3980322 -34.61212389999999)",0,3,0,5,1998,0.106870229007634,2.07888040712468,471434503.734647,0.547123623011016,0.452876376988984,0,0,8,1,0,0,0,0,0,3,48.2768696716113,4,85,4,172,1,2,0,0,0,1490.64402265657,0,2,3,1,29,3,0,3,1,2,0,24,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'#\x90X\x1b\xc3lH\xba\xb7_\xc5)\xe5\xc8_8')",-34.5946308,-58.3888977,"POINT (-58.38889769999999 -34.5946308)",0,1,0,1,1921,0,2.46857142857143,130133453.578905,0.569444444444444,0.430555555555556,0,0,14,0,0,0,0,0,0,3,73.3857079133313,2,81,11,154,1,32,1,0,0,1857.79322784477,0,4,2,1,46,8,0,10,0,2,1,34,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'#\xbay\xa2\xbai@q\x8d\x0c\xed8g\xa5\xae\xd4')",-34.6359752,-58.3924412,"POINT (-58.3924412 -34.6359752)",0,4,0,1,2446,0.111111111111111,2.94384707287933,352295734.254901,0.516233766233766,0.483766233766234,0,0,0,0,0,0,0,0,0,1,268.597387704075,4,34,1,92,0,5,1,0,4,254.360450420988,0,1,4,1,13,0,0,0,0,0,1,13,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'#\xc2\xe6^1\xe6NU\xbe\xf7\xb3_\xfb\x08r,')",-34.5886733,-58.3916526,"POINT (-58.3916526 -34.5886733)",0,1,0,2,1899,0.0656934306569343,2.47445255474453,348578638.710134,0.575221238938053,0.424778761061947,0,0,2,1,0,0,0,0,0,0,35.9849359317401,4,33,1,114,2,40,1,0,0,1118.97188959627,0,1,2,1,35,4,0,7,0,2,1,26,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'#\xc9\x1e\xde\xc4\xc9@\x9f\xb5j\x8dQ\xc7Vv\xa3')",-34.6135307,-58.3964275,"POINT (-58.39642749999999 -34.6135307)",0,2,0,4,1996,0.0187265917602996,3.35580524344569,289590777.120645,0.541294642857143,0.458705357142857,0,0,7,2,0,0,0,0,0,2,61.0185618875402,8,83,7,162,0,2,0,0,0,1269.56047244006,1,3,3,1,28,7,0,2,0,2,1,24,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'#\xcaA\x16{\x89Fl\xa1\x8bf\xe2,`E\x04')",-34.5563516,-58.4904966,"POINT (-58.4904966 -34.55635159999999)",0,2,0,0,825,0.00498753117206982,2.54364089775561,177276425.655029,0.549019607843137,0.450980392156863,0,0,2,0,0,0,0,0,0,6,115.385921297005,0,33,6,78,1,52,0,0,0,2460.86618800834,0,2,12,1,11,3,0,1,0,1,1,9,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'#\xdb\xc3Fg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6375095,-58.35777375,"POINT (-58.35777375 -34.6375095)",0,0,0,0,2315,0.258555133079848,2.44866920152091,96426644.7671732,0.513975155279503,0.486024844720497,0,0,0,0,0,1,0,1,0,2,225.057780991181,4,29,10,54,2,13,0,0,1,321.246584028546,0,1,4,2,7,1,0,0,0,0,2,7,0,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'#\xeb\xc0\tg\xf3\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6347857,-58.4656259,"POINT (-58.4656259 -34.63478570000001)",0,4,0,2,3127,0.0240963855421687,1.99036144578313,243056165.669772,0.547215496368039,0.452784503631961,0,0,2,0,0,0,0,0,0,1,0,0,42,0,72,0,13,0,0,0,1499.51380244323,0,2,7,1,17,2,1,3,0,0,0,14,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'#_\\j\xeb\xd6D\x99\xbf}\xbeh\xdd\x92y\xfb')",-34.621683,-58.4348388,"POINT (-58.43483879999999 -34.621683)",1,3,0,3,2799,0.00526315789473684,2.16842105263158,349522476.076419,0.553398058252427,0.446601941747573,0,0,2,1,0,0,0,0,0,3,81.7078342612453,1,53,4,129,0,4,1,0,1,583.925876837875,0,2,6,3,34,2,1,9,0,0,2,25,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#-\xc8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.594285,-58.444015,"POINT (-58.44401500000004 -34.594285)",1,3,0,2,1568,0.00804289544235925,1.98659517426273,342396269.89065,0.535762483130904,0.464237516869096,0,0,0,0,0,1,0,0,0,5,98.1269544801085,0,46,6,90,0,3,0,0,0,2096.88018076984,0,4,15,4,24,7,1,2,0,0,3,22,2,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#(\x0bg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5675989,-58.4636703,"POINT (-58.46367029999999 -34.5675989)",0,6,0,0,1048,0.0273224043715847,2.53825136612022,202639911.929077,0.56297093649085,0.43702906350915,0,0,0,0,0,0,0,0,0,1,0,0,53,0,82,3,13,0,0,1,893.630407898538,0,4,13,0,29,11,0,5,0,2,0,22,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#(xg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5958003,-58.4387831,"POINT (-58.43878310000002 -34.5958003)",0,1,0,1,1573,0.0469798657718121,2.12751677852349,202158927.185717,0.539432176656151,0.460567823343849,0,0,0,0,0,0,0,0,0,5,0,7,56,5,111,0,4,1,0,0,1641.52869197701,0,3,15,0,33,9,0,2,0,1,0,30,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#)zg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5670466,-58.4651438,"POINT (-58.46514379999997 -34.5670466)",1,6,0,0,1041,0.0470588235294118,2.36764705882353,265068780.31828,0.563975155279503,0.436024844720497,0,0,0,0,0,0,0,0,0,0,0,0,51,0,83,1,9,0,0,1,713.520920992478,0,3,13,0,26,20,0,5,0,1,0,20,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#*\xbfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5404784,-58.4644116,"POINT (-58.464411600000005 -34.5404784)",0,2,0,0,938,0.00259067357512953,2.28497409326425,154334090.706347,0.512471655328798,0.487528344671202,0,0,0,0,0,2,0,0,1,9,21.5168568190595,2,16,2,33,0,4,0,0,0,3176.09651500161,0,1,13,1,13,2,0,1,0,0,1,12,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#*Cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5670466,-58.4651438,"POINT (-58.46514379999997 -34.5670466)",1,6,0,0,1041,0.0470588235294118,2.36764705882353,265068780.31828,0.563975155279503,0.436024844720497,0,0,0,0,0,0,0,0,0,0,0,0,51,0,83,1,9,0,0,1,713.520920992478,0,3,13,0,26,20,0,5,0,1,0,20,3,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#.\xaag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6029708,-58.4353805,"POINT (-58.43538050000001 -34.6029708)",0,3,0,2,1646,0.00680272108843537,2.03741496598639,542590508.926512,0.552587646076795,0.447412353923205,0,0,0,2,0,0,0,0,0,0,32.4606906353497,6,50,9,136,0,23,0,0,3,600.677417574851,0,1,15,0,36,16,0,2,0,3,0,31,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#.6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5531408,-58.4926435,"POINT (-58.49264349999999 -34.55314079999999)",0,2,0,0,705,0.0133689839572192,2.77540106951872,117273166.859019,0.508670520231214,0.491329479768786,0,0,2,0,0,0,0,0,0,3,153.888664581799,1,18,5,69,0,51,0,0,0,2890.56219597938,0,2,12,0,9,2,0,2,0,1,0,6,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#/\x10g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5556118,-58.4511137,"POINT (-58.4511137 -34.5556118)",0,1,0,0,948,0.0238095238095238,2.25396825396825,91991057.5316725,0.524647887323944,0.475352112676056,0,0,1,0,0,1,1,0,0,2,47.493355488341,1,37,1,65,0,7,0,0,0,1150.76342689288,0,3,13,1,18,9,0,5,0,1,1,12,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#/\xd4g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.564721,-58.45969,"POINT (-58.45968999999999 -34.564721)",0,4,0,2,1004,0.00783289817232375,2.09660574412533,630811212.304438,0.569115815691158,0.430884184308842,0,0,0,0,0,0,0,0,0,0,28.3080783928407,3,55,3,102,0,13,0,0,0,1268.51329150432,0,3,13,2,39,11,0,9,0,1,2,29,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#/ug\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5638603,-58.4756813,"POINT (-58.47568130000002 -34.5638603)",0,3,0,0,918,0.0521978021978022,2.39285714285714,160068290.678959,0.559127439724455,0.440872560275545,0,0,0,1,0,0,0,0,0,2,75.7953394938346,0,25,3,67,0,23,0,0,1,537.143416708962,0,2,12,0,15,3,0,2,0,0,0,13,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#:\xa2g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6202961,-58.4099096,"POINT (-58.40990959999999 -34.6202961)",1,6,0,5,2125,0.128813559322034,2.40338983050847,184201554.166316,0.519040902679831,0.480959097320169,0,1,0,2,0,0,0,0,0,1,0.833777708182649,3,67,7,135,0,4,1,0,1,358.152509626263,1,3,3,1,27,6,0,0,0,2,1,25,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#:Dg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5955112,-58.4316878,"POINT (-58.43168780000002 -34.5955112)",0,3,0,1,1660,0.0755813953488372,2.11627906976744,164378153.506494,0.561813186813187,0.438186813186813,0,0,0,1,0,0,0,0,0,5,116.236323117433,2,48,5,105,0,5,1,0,0,1570.25370482805,1,3,15,1,32,2,0,2,0,1,1,29,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#@\x1cg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6173048,-58.4093294,"POINT (-58.4093294 -34.6173048)",0,9,0,2,2037,0.333333333333333,2.50308641975309,132812864.562663,0.516646115906289,0.483353884093711,0,0,0,3,0,0,0,0,0,3,60.4250782354173,3,75,5,150,0,6,1,1,1,57.3356504390217,0,3,3,2,34,1,0,2,0,2,2,30,4,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'$#@\x82g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.649799,-58.525819,"POINT (-58.52581900000001 -34.64979899999999)",0,3,0,0,3406,0.0184615384615385,2.84,137995710.196032,0.533044420368364,0.466955579631636,0,0,0,0,0,0,0,0,0,3,0,1,9,1,37,0,10,1,0,0,1137.34581446995,0,2,9,1,12,2,0,1,0,0,1,11,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#@\xddg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.553661,-58.451827,"POINT (-58.45182699999998 -34.553661)",0,1,0,0,947,0.00239808153477218,2.66187050359712,226960840.817386,0.51981981981982,0.48018018018018,0,0,2,0,0,0,1,0,0,2,7.69077654836468,3,35,3,56,0,7,1,0,0,1206.9846385097,0,3,13,1,22,6,0,5,1,1,0,16,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\'\x08g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6015103,-58.3823919,"POINT (-58.382391900000016 -34.60151030000001)",0,1,0,7,242,0.0666666666666667,2.3025641025641,25092660.6739235,0.44097995545657,0.55902004454343,0,0,12,0,0,0,0,0,0,4,239.647416771432,6,69,9,164,3,26,1,0,0,3032.5613264506,0,3,1,0,49,1,0,8,0,1,0,40,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\'\x99g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5834293,-58.4052666,"POINT (-58.4052666 -34.5834293)",0,4,0,1,1451,0.00444444444444444,2.41777777777778,593296647.517312,0.560661764705882,0.439338235294118,0,0,0,1,0,0,0,0,0,0,0,6,46,9,96,1,19,1,0,3,319.319387036622,0,3,14,1,26,6,0,7,0,3,1,16,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x7f\x01g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6376068,-58.4591805,"POINT (-58.4591805 -34.6376068)",0,3,0,2,2942,0,2.96987951807229,147417099.83531,0.503042596348884,0.496957403651116,0,0,3,0,0,0,0,0,0,2,33.5072790058923,3,27,1,62,0,29,0,0,0,1020.50598343881,0,2,7,0,16,2,0,2,0,0,0,14,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x7f\xcag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6252099,-58.4935581,"POINT (-58.49355809999997 -34.6252099)",0,2,0,0,318,0.0575221238938053,3.17699115044248,112705318.279436,0.536211699164345,0.463788300835655,0,0,0,0,0,0,0,0,0,4,134.994625111259,3,34,1,64,0,4,1,0,0,1367.38929024436,0,2,10,1,9,2,0,0,0,1,1,8,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x80 g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6430507,-58.4550356,"POINT (-58.45503559999997 -34.6430507)",0,1,0,2,2962,0.0171673819742489,3.02575107296137,107759524.804977,0.524822695035461,0.475177304964539,0,0,0,0,0,0,0,0,0,3,88.3059510374457,1,25,5,70,0,27,0,1,1,153.245301698561,1,1,7,1,11,3,0,1,0,0,1,10,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x80\xc9g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.630153,-58.463627,"POINT (-58.46362699999997 -34.630153)",0,5,1,3,3131,0.0478589420654912,2.44836272040302,176202577.048881,0.546296296296296,0.453703703703704,0,0,4,0,0,0,0,0,1,1,0.00000000372529029846191,2,67,5,93,0,6,1,0,0,1040.54602196068,1,3,7,3,20,8,0,4,0,1,3,15,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x80xg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.643867,-58.4536671,"POINT (-58.45366709999996 -34.643867)",0,0,0,2,2972,0.0795454545454545,2.86079545454545,155735025.976111,0.522343594836147,0.477656405163853,0,0,0,0,0,0,0,0,0,4,3.27587297795793,1,25,5,74,0,24,0,1,1,50.192159247318,0,1,7,0,8,2,0,1,0,0,0,7,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x81(g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.620051,-58.4886292,"POINT (-58.48862919999999 -34.62005099999999)",0,1,0,0,292,0.0223642172523962,2.84025559105431,77237528.5582541,0.536557930258718,0.463442069741282,0,0,0,0,0,0,0,0,1,4,294.480060206375,0,24,3,53,0,2,0,0,0,1530.37828817316,0,2,10,0,10,0,0,0,0,1,0,9,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
"bytearray(b'$#\x81\x85g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5664502,-58.4505231,"POINT (-58.4505231 -34.5664502)",1,4,1,3,1084,0.0119521912350598,2.34661354581673,120399803.698034,0.607809847198642,0.392190152801358,0,0,1,0,0,0,0,0,0,1,76.5411367064264,1,40,5,80,1,14,0,0,0,2001.5596676577,0,4,13,1,34,6,0,6,0,2,1,26,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x81\xd3g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6101759,-58.424876,"POINT (-58.42487599999998 -34.6101759)",0,4,0,2,2484,0.0996884735202492,2.46417445482866,195053611.916246,0.533501896333755,0.466498103666245,0,0,2,2,0,0,0,0,0,5,90.7476921722518,0,83,2,106,0,6,0,0,1,678.062851567421,0,2,5,1,34,4,0,4,0,2,1,28,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x82#g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.577176,-58.405697,"POINT (-58.40569700000003 -34.577176)",0,3,0,0,1458,0.003584229390681,2.2078853046595,366025815.647042,0.548701298701299,0.451298701298701,0,0,0,0,0,0,0,0,0,1,202.245466270167,2,27,3,56,0,21,1,0,1,552.488084710052,0,2,14,1,14,1,0,4,0,1,1,9,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"bytearray(b'$#\x82xg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5815468,-58.4220553,"POINT (-58.42205530000001 -34.5815468)",0,1,1,3,1294,0,1.94,392445986.63794,0.587628865979381,0.412371134020619,1,0,1,0,0,0,0,0,0,0,16.0943162766564,1,44,4,114,2,14,1,0,0,1688.64622412608,1,3,14,3,28,11,1,4,0,3,2,21,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x83\xd6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5755658,-58.4239805,"POINT (-58.42398050000003 -34.5755658)",0,1,0,2,1244,0.0140845070422535,3.68661971830986,148714114.624653,0.537726838586437,0.462273161413563,0,0,1,0,0,1,0,0,0,1,56.8080943282365,0,20,0,89,0,25,0,0,0,2046.02177682324,0,3,14,2,22,2,0,3,1,2,1,17,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x83~g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.580538,-58.4246256,"POINT (-58.42462560000001 -34.580538)",0,2,0,2,1264,0.0157894736842105,2.18157894736842,512317784.565929,0.574185765983112,0.425814234016888,1,0,1,0,0,0,0,0,0,1,22.8805273341483,8,42,9,106,0,12,1,0,0,1975.56924362282,1,3,14,2,29,7,0,3,0,3,2,23,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x84\xc5g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5746991,-58.4202566,"POINT (-58.420256600000016 -34.5746991)",1,1,0,2,1249,0.00865800865800865,2.26406926406926,417339049.329652,0.544933078393881,0.455066921606119,0,0,1,0,0,2,0,0,0,2,83.4166047183025,1,11,0,77,0,26,0,0,0,1723.79687701776,1,2,14,1,16,2,0,2,0,2,1,12,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x85\x8ag\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.601411,-58.395697,"POINT (-58.395696999999984 -34.601411)",0,1,0,5,2171,0.0877862595419847,2.06870229007634,307630287.405609,0.571955719557196,0.428044280442804,1,0,20,8,0,0,0,0,0,6,24.8187224682231,13,113,5,175,0,6,1,0,0,2067.6350014328,0,3,3,3,49,9,0,11,0,1,3,37,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x85\xdfg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6034614,-58.3955302,"POINT (-58.3955302 -34.60346140000001)",0,1,0,7,2180,0.00784313725490196,2.04705882352941,280249630.663085,0.567049808429119,0.432950191570881,2,0,18,7,0,0,0,0,0,6,26.6908713586296,8,107,6,168,0,7,1,0,0,2227.43735145884,0,4,3,3,42,6,0,9,0,2,3,31,0,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"bytearray(b'$#\x856g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.5729061,-58.4318974,"POINT (-58.431897400000025 -34.57290609999999)",0,1,0,1,1513,0.00956937799043062,2.47607655502392,35573409.7253721,0.485024154589372,0.514975845410628,0,0,2,3,0,1,0,0,0,1,62.4335648957159,0,26,5,77,1,8,0,0,0,2761.80289392999,0,2,14,1,26,6,0,4,0,4,1,18,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x86\xccg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.607999,-58.394728,"POINT (-58.39472799999999 -34.607999)",0,0,0,7,1979,0.0440414507772021,3.14248704663212,239873456.279589,0.541632316570486,0.458367683429514,0,1,18,2,0,0,0,0,0,2,54.4823622594374,2,104,5,166,0,6,0,0,0,1991.56798392004,0,3,3,2,38,4,1,3,0,3,1,32,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x861g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.56395,-58.468883,"POINT (-58.468883000000005 -34.56395000000001)",0,4,0,0,1034,0.0201511335012594,2.36775818639798,179970415.880951,0.55,0.45,0,0,0,0,0,0,0,0,0,1,48.1354000029188,2,42,7,73,0,9,0,0,1,286.188307684485,1,1,13,1,23,5,1,3,0,1,0,19,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x87\xe6g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6080071,-58.3938317,"POINT (-58.39383169999997 -34.6080071)",0,0,0,7,1979,0.0440414507772021,3.14248704663212,239873456.279589,0.541632316570486,0.458367683429514,0,1,18,2,0,0,0,0,0,3,69.4612689519291,2,101,7,163,0,6,0,0,0,1989.26927739094,0,3,3,2,39,8,0,3,0,2,2,34,0,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x87wg\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.608271,-58.394367,"POINT (-58.39436699999999 -34.608271)",0,0,0,7,1980,0.167721518987342,2.22784810126582,384572771.113659,0.552556818181818,0.447443181818182,0,1,18,2,0,0,0,0,0,3,54.4823622594374,2,103,6,165,0,6,0,0,0,1953.69897410373,0,3,3,2,37,4,1,3,0,3,1,31,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x88\x88g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6175662,-58.3859819,"POINT (-58.38598189999999 -34.6175662)",0,5,0,6,81,0.64375,2.8125,237857168.4784,0.466666666666667,0.533333333333333,0,0,5,1,0,0,0,0,0,2,80.0538194038866,2,65,5,143,0,14,0,0,0,1137.58662669348,0,3,1,1,33,9,0,1,0,0,1,32,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
"bytearray(b'$#\x88\xd8g\xf1\x11\xec\x96\xe9\x06\xdb\xa1Y""z')",-34.6140369,-58.3832173,"POINT (-58.38321730000001 -34.6140369)",0,4,0,8,60,0.12890625,2.25390625,176570210.196666,0.547660311958406,0.452339688041594,0,0,6,2,0,0,0,0,0,6,93.0768925149746,1,69,4,154,0,19,0,0,0,1683.79245038785,1,4,1,1,37,8,1,3,0,0,0,34,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
